"","status","p_value","morans_test_statistic","morans_I","gene_short_name","q_value"
"CENPB","OK",5.37458053239884e-15,7.73006508733086,0.0277178929043796,"CENPB",1.0226539066312e-14
"CDC25B","OK",2.83271230010514e-176,28.282549810874,0.10170222223488,"CDC25B",1.39714653285914e-175
"LINC01730","OK",0.366960714623441,0.339913819438355,0.00104252639996153,"LINC01730",0.440588931079416
"AP5S1","OK",0.0024270359773493,2.816561692279,0.0100147597699364,"AP5S1",0.00337248386176169
"MAVS","OK",2.41383841611174e-08,5.45754321288224,0.0195327794614146,"MAVS",3.98074069572679e-08
"PANK2","OK",2.02288342810725e-24,10.1304996703848,0.03636292741565,"PANK2",4.42831723561422e-24
"RNF24","OK",1.851558464133e-180,28.6207966285239,0.102905330756447,"RNF24",9.25919643476824e-180
"SMOX","OK",2.87155509008915e-102,21.439332831225,0.076972913401121,"SMOX",1.08185058745446e-101
"PRNP","OK",0,38.202992987083,0.137469321645051,"PRNP",0
"PRND","OK",0.53157929315825,-0.0792403966872612,-0.000328400116906416,"PRND",0.594145667571509
"AL133396.2","FAIL",NA,NA,NA,"AL133396.2",1
"RASSF2","OK",1.75269745483324e-148,25.9247302581385,0.0931742063535985,"RASSF2",7.91454319766401e-148
"SLC23A2","OK",2.19642443761755e-08,5.47428367718063,0.0195593320402686,"SLC23A2",3.62673104493681e-08
"AL121890.3","OK",0.516677946679986,-0.0418175973330807,-0.0002185258873845,"AL121890.3",0.594145667571509
"AL121890.2","OK",0.541054197697133,-0.103089920588978,-0.000289874740011368,"AL121890.2",0.594145667571509
"AL121890.5","OK",0.593672438126495,-0.237002148152299,-0.000865271150943596,"AL121890.5",0.618082415774647
"AL121890.4","OK",0.512474942010737,-0.0312751401688948,-0.000184382796105463,"AL121890.4",0.594145667571509
"TMEM230","OK",1.53593803575373e-160,26.9729246347393,0.0970344241438867,"TMEM230",7.19864064470883e-160
"PCNA","OK",0,53.3080012547363,0.19185196447872,"PCNA",0
"CDS2","OK",3.61195676288166e-11,6.51593316835158,0.0233496290103213,"CDS2",6.37368126305305e-11
"AL121757.1","FAIL",NA,NA,NA,"AL121757.1",1
"LINC00654","OK",0.319603408684902,0.468808089208426,0.00151058624899799,"LINC00654",0.385921536301508
"GPCPD1","OK",3.15256187960088e-69,17.5466880212705,0.0630618516956821,"GPCPD1",9.99793710550563e-69
"C20orf196","OK",3.28499065234492e-05,3.99134431175623,0.0142521898193596,"C20orf196",4.91209146450034e-05
"CHGB","OK",0.645935483644054,-0.374370035866097,-0.0013913712526391,"CHGB",0.659163400027356
"TRMT6","OK",1.06141490872953e-25,10.4147821746561,0.0373797539849448,"TRMT6",2.36197650611881e-25
"MCM8","OK",8.98508353796987e-18,8.50621623565011,0.0304680512909675,"MCM8",1.79095121039454e-17
"AL035461.2","OK",0.716041090585388,-0.571120713152475,-0.00208529263973847,"AL035461.2",0.721732353138571
"CRLS1","OK",1.06241965559628e-219,31.6174616448985,0.113713634105637,"CRLS1",5.95575178426217e-219
"LRRN4","OK",0,48.1427860916317,0.172337539232218,"LRRN4",0
"AL118505.1","OK",0.525176144575514,-0.0631491819983005,-0.000266807087730049,"AL118505.1",0.594145667571509
"FERMT1","OK",2.82529895112293e-18,8.63940611154289,0.0307355290731152,"FERMT1",5.68132640273073e-18
"BMP2","OK",8.81285876125818e-149,25.951197710132,0.0927218667610304,"BMP2",3.98775811697097e-148
"TMX4","OK",2.83101958462898e-93,20.4528891675104,0.0735431201516714,"TMX4",1.0184771857195e-92
"PLCB1","OK",1.48142206490482e-67,17.3266103455844,0.0621737247784645,"PLCB1",4.65707495789164e-67
"PLCB4","OK",4.71687356722095e-33,11.9189074876619,0.0424759645113743,"PLCB4",1.14411365596287e-32
"LAMP5","OK",0,70.7120407748563,0.254209319627246,"LAMP5",0
"PAK5","OK",0.51772153743509,-0.0444359259786956,-0.000225190548163855,"PAK5",0.594145667571509
"AL109754.1","OK",0.515742303884522,-0.0394703501628909,-0.000169261027389173,"AL109754.1",0.594145667571509
"ANKEF1","OK",5.52183155795427e-07,4.8720671260128,0.01733777192502,"ANKEF1",8.75097281991584e-07
"SNAP25","OK",1.71737758224375e-125,23.7988237359846,0.0849705515572201,"SNAP25",7.14508532271885e-125
"MKKS","OK",1.11169730413493e-178,28.4775341367895,0.102438660068363,"MKKS",5.52025797382059e-178
"SLX4IP","OK",0.130673649069068,1.12321239838167,0.00392778041334019,"SLX4IP",0.163160615976607
"JAG1","OK",0,40.200289201732,0.144361741329825,"JAG1",0
"LINC01752","OK",0.521112347490997,-0.052945533180235,-0.000268787647769539,"LINC01752",0.594145667571509
"AL158042.1","FAIL",NA,NA,NA,"AL158042.1",1
"BTBD3","OK",1.01888941110525e-168,27.661355889908,0.0992773261692556,"BTBD3",4.91147398145595e-168
"SPTLC3","OK",2.6742576349273e-14,7.52311789680108,0.0266649923022894,"SPTLC3",5.02018974362746e-14
"ISM1","OK",0,121.714151633241,0.437276951435635,"ISM1",0
"AL121782.1","OK",0.337111291166524,0.420359866001934,0.00111383081825667,"AL121782.1",0.405932964462069
"TASP1","OK",1.11046526861336e-25,10.4104825305998,0.03733187522421,"TASP1",2.47001736102745e-25
"ESF1","OK",3.1463789784645e-74,18.1891331125102,0.0653906180329983,"ESF1",1.02731169055889e-73
"NDUFAF5","OK",3.89650185127107e-07,4.9404811244602,0.0176638810009085,"NDUFAF5",6.19999164511346e-07
"SEL1L2","OK",NA,NA,-0.000182055626628804,"SEL1L2",NA
"MACROD2","OK",0,39.8288780080378,0.143066203057073,"MACROD2",0
"FLRT3","OK",5.26988411530829e-29,11.115551241132,0.0392197462142871,"FLRT3",1.22435839639629e-28
"KIF16B","OK",5.85122640948022e-12,6.78383802498995,0.0242762568064377,"KIF16B",1.05183836491365e-11
"AL049794.1","OK",0.533972705940507,-0.0852601295027797,-0.000349812923971485,"AL049794.1",0.594145667571509
"SNRPB2","OK",2.5639613666558e-177,28.3672555982171,0.10205788729209,"SNRPB2",1.2674374741767e-176
"PCSK2","OK",0.375872399824568,0.316339543496964,0.000981204278157817,"PCSK2",0.450741570329722
"BFSP1","OK",8.65090523241022e-07,4.78262804380554,0.0168345947508865,"BFSP1",1.36269494555913e-06
"DSTN","OK",0,76.6415986173424,0.275923545538001,"DSTN",0
"RRBP1","OK",0,97.8774354204212,0.352394409384803,"RRBP1",0
"BANF2","OK",0.516126866371922,-0.0404350750535379,-0.000148789409044307,"BANF2",0.594145667571509
"AL035045.1","FAIL",NA,NA,NA,"AL035045.1",1
"SNX5","OK",5.30986489630998e-73,18.0335753468763,0.0648339471464573,"SNX5",1.72063975829157e-72
"OVOL2","OK",7.29853891225059e-135,24.687423793896,0.0884445053368097,"OVOL2",3.14568617213624e-134
"MGME1","OK",5.54660231525854e-53,15.2757571542541,0.0548880434573571,"MGME1",1.58567100582023e-52
"PET117","OK",5.25852208054444e-22,9.57169175269878,0.0343386619281338,"PET117",1.11297038963743e-21
"KAT14","OK",0.0116563700785387,2.26827024771529,0.00803292522874269,"KAT14",0.0156295221135781
"ZNF133","OK",0.0158526763179393,2.14810578671627,0.00759907752588445,"ZNF133",0.0210889311813458
"DZANK1","OK",0.00586966077839262,2.51988489663174,0.0088999618659069,"DZANK1",0.00799886334497081
"POLR3F","OK",1.71618255265418e-12,6.9587781533623,0.0249167736253117,"POLR3F",3.11994481153811e-12
"RBBP9","OK",5.03414984069485e-09,5.72957427585109,0.0204679391021727,"RBBP9",8.45995466347828e-09
"SEC23B","OK",1.3755968686286e-34,12.2099318938398,0.0438449661371515,"SEC23B",3.38559751829804e-34
"SMIM26","OK",3.14192058654139e-203,30.395579429595,0.109362640327773,"SMIM26",1.68628906575009e-202
"DTD1","OK",1.89820036759187e-83,19.3179203231038,0.0694499861191952,"DTD1",6.51154809642274e-83
"AL035563.1","OK",0.00617284697888855,2.50210604476844,0.00881832846822419,"AL035563.1",0.00840103410727519
"SLC24A3","OK",0.00212922371498028,2.85835420948559,0.0098671268887443,"SLC24A3",0.0029651156380019
"AL121761.2","OK",9.43980349604175e-13,7.04251827003493,0.0240037195749719,"AL121761.2",1.72451410621658e-12
"AL121761.1","OK",0.0291520796507973,1.8934040346141,0.0063386597972537,"AL121761.1",0.0381526588867243
"AL132821.1","OK",0.543186186994905,-0.1084640123923,-0.000378630450389203,"AL132821.1",0.594145667571509
"RIN2","OK",0,88.309660587281,0.317686676924627,"RIN2",0
"NAA20","OK",2.83190652158284e-135,24.7256800677836,0.0889340358027577,"NAA20",1.22215546938205e-134
"CRNKL1","OK",6.8346716804611e-06,4.34910631973093,0.0155460365804356,"CRNKL1",1.04700565165372e-05
"CFAP61","OK",0.528320619124598,-0.071048994828415,-0.000297606332272201,"CFAP61",0.594145667571509
"INSM1","OK",5.81662490451145e-22,9.56125925176687,0.0305805654134045,"INSM1",1.22990904751977e-21
"RALGAPA2","OK",9.89488132305618e-07,4.75555943388975,0.0169993382861923,"RALGAPA2",1.55555020036571e-06
"KIZ","OK",2.71116859569982e-09,5.83366365437743,0.0208841796838396,"KIZ",4.58811362948926e-09
"XRN2","OK",7.53322802279373e-65,16.9643866707345,0.0609853887421841,"XRN2",2.33187059888794e-64
"LINC01727","OK",1.23537283161048e-17,8.46920450183986,0.0300847264090741,"LINC01727",2.45869021405936e-17
"FOXA2","OK",7.22364924429223e-39,12.9872788646978,0.0461872334837996,"FOXA2",1.85350782100951e-38
"THBD","OK",4.68374389294992e-285,36.060719446459,0.128983149069706,"THBD",3.07325059483344e-284
"CD93","OK",0,86.2811407179332,0.309514891394877,"CD93",0
"LINC00656","FAIL",NA,NA,NA,"LINC00656",1
"AL118508.1","OK",0.16542950796417,0.972385071374561,0.00304284487343019,"AL118508.1",0.204863346231936
"AL390037.1","OK",0.604398480505118,-0.264748725281007,-0.00100098306762133,"AL390037.1",0.625950825567377
"NXT1","OK",4.63906626274838e-91,20.2026504570676,0.0726363767770234,"NXT1",1.65181151684577e-90
"LINC01431","OK",0.0698040968840528,1.4772516481907,0.00515409373247757,"LINC01431",0.088960539113394
"GZF1","OK",1.00962604418266e-15,7.94015717783861,0.0284318807628422,"GZF1",1.9433189367645e-15
"NAPB","OK",0.0815801089107614,1.39452138013244,0.00490261975595436,"NAPB",0.103514803064691
"CSTL1","OK",0.527664260062596,-0.069399684717686,-0.00022867337904811,"CSTL1",0.594145667571509
"CST9","FAIL",NA,NA,NA,"CST9",1
"CST3","OK",0,150.697198773126,0.542616862490504,"CST3",0
"AL121894.1","FAIL",NA,NA,NA,"AL121894.1",1
"CST1","OK",3.94696050877088e-224,31.9381401348655,0.114567345773138,"CST1",2.24182370786719e-223
"CST2","FAIL",NA,NA,NA,"CST2",1
"CST5","OK",0.553347192465777,-0.134122617476307,-0.000519416395719557,"CST5",0.596008007356008
"SYNDIG1","OK",0,38.6364040030966,0.13848463217465,"SYNDIG1",0
"AL035661.1","OK",8.97665243434396e-21,9.27385731358446,0.0329516235242896,"AL035661.1",1.86971062443279e-20
"CST7","OK",0,149.176813999889,0.537168893892395,"CST7",0
"APMAP","OK",1.51965876810084e-93,20.4832133324498,0.0736506225887158,"APMAP",5.47503358392623e-93
"ACSS1","OK",2.42964802419679e-48,14.5625741944831,0.0523072590613833,"ACSS1",6.73000936189935e-48
"VSX1","OK",0.514572443964031,-0.0365358268528511,-0.000208639093221916,"VSX1",0.594145667571509
"AL035252.2","OK",0.539511244921016,-0.0992024745344756,-0.000406232957892191,"AL035252.2",0.594145667571509
"ENTPD6","OK",1.5893812631144e-12,6.96958545048013,0.0249548617993375,"ENTPD6",2.89208328993673e-12
"AL035252.3","OK",0.650191245528681,-0.385836840808054,-0.00138842799773439,"AL035252.3",0.662856656031636
"AL121772.1","OK",0.51250043573161,-0.0313390747750672,-0.000173646765933944,"AL121772.1",0.594145667571509
"PYGB","OK",2.86190800518544e-08,5.42722124661477,0.0194138309007587,"PYGB",4.70945982919511e-08
"ABHD12","OK",3.10416363340157e-217,31.4375657301648,0.113069913061786,"ABHD12",1.72887582093421e-216
"GINS1","OK",1.72075504990152e-70,17.7111207527215,0.0633717190742633,"GINS1",5.48971087763294e-70
"NINL","OK",1.48635886294014e-27,10.8134510893141,0.038643217539615,"NINL",3.38412215278454e-27
"NANP","OK",7.14824254063162e-08,5.26139715255496,0.0187575905265579,"NANP",1.16169951681028e-07
"ZNF337","OK",7.05814347006103e-05,3.80612182590041,0.0135703677332399,"ZNF337",0.000104373787014664
"FAM182B","OK",NA,NA,-0.000132128694326268,"FAM182B",NA
"LINC01733","OK",0.540799759434885,-0.102448761547381,-0.000395195415170306,"LINC01733",0.594145667571509
"LINC01597","OK",0.000355061278292689,3.38564085235929,0.0119325559501068,"LINC01597",0.000511667924567619
"DEFB123","OK",0.570069716692873,-0.176551660749964,-0.000673787903897176,"DEFB123",0.603195709338766
"DEFB124","OK",0.513590953106945,-0.0340740597554151,-0.000178770350064051,"DEFB124",0.594145667571509
"REM1","OK",2.74955717671268e-76,18.4471278331,0.065424005783356,"REM1",9.0854333768009e-76
"LINC00028","OK",0.505999731654014,-0.01503966395892,-0.000150284549121044,"LINC00028",0.594145667571509
"HM13","OK",1.11957916189475e-231,32.4771852657072,0.11685908037961,"HM13",6.47999840835691e-231
"AL110115.2","OK",0.210361437528982,0.805167765509945,0.0024223645608538,"AL110115.2",0.258114514583878
"ID1","OK",0,48.332328586917,0.173674245862338,"ID1",0
"COX4I2","OK",5.21901928517252e-171,27.8511272434715,0.0985364697648922,"COX4I2",2.53555644691965e-170
"BCL2L1","OK",4.89060302911429e-50,14.8271401913629,0.0532799746681142,"BCL2L1",1.37001982051781e-49
"TPX2","OK",0,133.378808489468,0.479767330889152,"TPX2",0
"MYLK2","OK",0.513245230271915,-0.0332069705980367,-0.000189950633675528,"MYLK2",0.594145667571509
"FOXS1","OK",7.57566763918691e-52,15.1043850265391,0.0526501775299303,"FOXS1",2.15144175862812e-51
"DUSP15","OK",0.0145646611471417,2.18173193869775,0.00760607821169833,"DUSP15",0.0194146412959979
"TTLL9","OK",0.555820007799082,-0.140379714777571,-0.00053346410983027,"TTLL9",0.5967215072605
"PDRG1","OK",6.99658636644026e-34,12.0768784810961,0.0433661901159189,"PDRG1",1.70880824799121e-33
"CCM2L","OK",4.13117381061329e-36,12.4919311233949,0.0438398228638848,"CCM2L",1.03190671080003e-35
"HCK","OK",0,86.8228656160377,0.311697020551975,"HCK",0
"TM9SF4","OK",1.18997647878762e-30,11.4489557157022,0.0411044109176616,"TM9SF4",2.81796800094031e-30
"PLAGL2","OK",1.93481623722585e-11,6.6089852582294,0.0236657388288178,"PLAGL2",3.43440732355666e-11
"POFUT1","OK",1.99110525226567e-35,12.3661996813751,0.0443649725585019,"POFUT1",4.9472538565149e-35
"KIF3B","OK",6.25027645788201e-15,7.71082648139683,0.0276465622303431,"KIF3B",1.18824927125005e-14
"AL121583.1","OK",3.42151794623327e-28,10.9473363635588,0.0344983235828692,"AL121583.1",7.84332439517183e-28
"ASXL1","OK",2.5813070563091e-20,9.16056533403027,0.0328737951818455,"ASXL1",5.34442673939957e-20
"NOL4L","OK",7.00843568055201e-23,9.77784088400063,0.035079635957768,"NOL4L",1.50198118371098e-22
"NOL4L-DT","FAIL",NA,NA,NA,"NOL4L-DT",1
"C20orf203","OK",0.00924773384173794,2.35554678803235,0.00796791663028668,"C20orf203",0.0124632412692351
"COMMD7","OK",8.76563475819709e-236,32.7667502494184,0.117899720584783,"COMMD7",5.13200806219039e-235
"DNMT3B","OK",2.79516146619546e-10,6.20156835611367,0.0220053283201604,"DNMT3B",4.83362581169097e-10
"MAPRE1","OK",4.6443185748659e-74,18.1677768095961,0.0653176547869221,"MAPRE1",1.51439845667665e-73
"AL035071.1","OK",0.481825571932161,0.0455723047164479,5.14435850882718e-05,"AL035071.1",0.57094670796849
"BPIFA2","OK",0.537086832050069,-0.09309720749384,-0.000319880014440541,"BPIFA2",0.594145667571509
"BPIFB1","FAIL",NA,NA,NA,"BPIFB1",1
"CDK5RAP1","OK",1.24584036680149e-12,7.0037682913087,0.0250997612722798,"CDK5RAP1",2.27219138715164e-12
"SNTA1","OK",1.22298431350023e-23,9.95303922808595,0.0356977200872056,"SNTA1",2.65113945583773e-23
"CBFA2T2","OK",9.09124879223047e-06,4.28611489360911,0.0153142826424298,"CBFA2T2",1.38774826278314e-05
"AL121906.2","OK",0.567629062565714,-0.170341119776697,-0.000633431843024394,"AL121906.2",0.601822484845786
"NECAB3","OK",1.43497526711807e-12,6.98394960189037,0.0250010002380871,"NECAB3",2.61352565912325e-12
"C20orf144","OK",0.425819600956419,0.187027333645898,0.000531920100535551,"C20orf144",0.507438658256782
"ACTL10","OK",6.32474969964047e-08,5.28385267022364,0.0188495633170007,"ACTL10",1.03023897330578e-07
"E2F1","OK",0,61.9615452564636,0.222589774762203,"E2F1",0
"PXMP4","OK",2.50595993906007e-11,6.5705813318012,0.0235271402019241,"PXMP4",4.43667491269244e-11
"ZNF341","OK",0.2359200976663,0.71948815913344,0.0024613582491853,"ZNF341",0.288294971408513
"CHMP4B","OK",3.62301617999505e-70,17.6691659219434,0.0635161410622814,"CHMP4B",1.15435865821939e-69
"RALY-AS1","OK",5.95409498342141e-11,6.44049828723128,0.0229805187115099,"RALY-AS1",1.0457196471682e-10
"AL034549.2","OK",0.67871632593656,-0.464112218574391,-0.00166897250298034,"AL034549.2",0.687896156360621
"AL034549.1","OK",0.730381181278439,-0.613966238379657,-0.00223024973774822,"AL034549.1",0.735212482024697
"RALY","OK",9.62677669202384e-115,22.7371007677109,0.0817779069442456,"RALY",3.8419714201797e-114
"EIF2S2","OK",1.50367105390751e-136,24.8439327564588,0.0893682105035434,"EIF2S2",6.51491994293741e-136
"ASIP","OK",1.88383757966745e-227,32.1764624484958,0.113405503707375,"ASIP",1.07710863695263e-226
"AHCY","OK",0,50.9348059261315,0.183257124137019,"AHCY",0
"ITCH","OK",7.20229388642742e-08,5.26001215713485,0.018825301159362,"ITCH",1.17000312001309e-07
"DYNLRB1","OK",1.7704962414886e-263,34.6566980305034,0.124710897837093,"DYNLRB1",1.10840908687876e-262
"MAP1LC3A","OK",0,61.3685312051031,0.220849367176913,"MAP1LC3A",0
"PIGU","OK",5.59184324002687e-22,9.56533668380452,0.0343007773404864,"PIGU",1.1831383402936e-21
"NCOA6","OK",3.26714048372232e-06,4.50832052617299,0.0161146049170866,"NCOA6",5.05346678572938e-06
"TP53INP2","OK",0,39.2155148546211,0.140873240617233,"TP53INP2",0
"GGT7","OK",7.74930978496652e-20,9.04118238545689,0.0323744474181714,"GGT7",1.5922787232654e-19
"ACSS2","OK",2.40083979332505e-26,10.5552873833854,0.0378285306501453,"ACSS2",5.38379206884486e-26
"GSS","OK",6.86104455442362e-22,9.54415558611329,0.0342458513550026,"GSS",1.44889031191463e-21
"MYH7B","OK",0.689103399011599,-0.493310511906129,-0.00184283913943204,"MYH7B",0.696959741444093
"TRPC4AP","OK",4.14468109374238e-34,12.1198669274701,0.0435303000015153,"TRPC4AP",1.01440339078938e-33
"EDEM2","OK",2.2516307120749e-69,17.5657968493538,0.0631332721194848,"EDEM2",7.14992140882469e-69
"PROCR","OK",1.19803880235364e-239,33.0369390945919,0.11864904619045,"PROCR",7.07275488718655e-239
"MMP24OS","OK",5.10992069398678e-54,15.4304228582854,0.0554521519922718,"MMP24OS",1.47167798936003e-53
"MMP24","OK",2.76560469135543e-06,4.54355984038073,0.0159532163386578,"MMP24",4.28978811424529e-06
"AL121753.1","FAIL",NA,NA,NA,"AL121753.1",1
"EIF6","OK",2.96978868766398e-182,28.7646555768229,0.103485710349135,"EIF6",1.4968491619887e-181
"UQCC1","OK",0.0127530621399261,2.23364980265959,0.00792523521838885,"UQCC1",0.017053793991764
"GDF5","OK",0.0260346719639989,1.94255999930895,0.00655897784015173,"GDF5",0.0342017342096946
"CEP250","OK",3.40548490454509e-08,5.39608761243279,0.0193130776991046,"CEP250",5.59557374307439e-08
"ERGIC3","OK",7.35959299566169e-257,34.2144976245539,0.123107908711431,"ERGIC3",4.52861052047201e-256
"SPAG4","OK",0,69.0934147999004,0.248612763012213,"SPAG4",0
"CPNE1","OK",1.23265107783794e-82,19.2210912836042,0.0691132015193016,"CPNE1",4.2065786221956e-82
"RBM12","OK",2.93487724533971e-14,7.51095505296447,0.0269292640706449,"RBM12",5.50494705077798e-14
"NFS1","OK",0.000107110682177134,3.70162702407394,0.0131992217242146,"NFS1",0.000157415543088198
"ROMO1","OK",3.75381109976436e-218,31.5046250817184,0.113356856651178,"ROMO1",2.09541887659815e-217
"RBM39","OK",0,37.6592468307182,0.135523431016108,"RBM39",0
"PHF20","OK",2.41828092987003e-43,13.7537365632583,0.0494192392982121,"PHF20",6.43454628589358e-43
"SCAND1","OK",1.11126849874056e-177,28.3966762971849,0.102163807371073,"SCAND1",5.49743053527995e-177
"CNBD2","OK",0.000100970828401662,3.71657507178207,0.0132572030271728,"CNBD2",0.000148491369184514
"NORAD","OK",1.79456031445334e-216,31.3817603653236,0.112906661718913,"NORAD",9.96681266165932e-216
"AL035420.3","OK",0.137182486450797,1.09306565796128,0.00363831926251863,"AL035420.3",0.171028556179488
"AL035420.2","FAIL",NA,NA,NA,"AL035420.2",1
"EPB41L1","OK",7.29084113154512e-101,21.2882684246175,0.0763414791232016,"EPB41L1",2.73275312818032e-100
"AL121895.2","OK",NA,NA,-0.00011082715873855,"AL121895.2",NA
"AAR2","OK",8.1522843428197e-08,5.23718336482629,0.018728327045282,"AAR2",1.32204804618413e-07
"DLGAP4","OK",5.97129257871686e-109,22.1439057895,0.0796169403584374,"DLGAP4",2.31763941700521e-108
"MYL9","OK",0,132.679572384079,0.477644290139239,"MYL9",0
"TGIF2","OK",7.53045793284714e-37,12.6266202842969,0.0453260999380589,"TGIF2",1.89078625822458e-36
"C20orf24","OK",1.21755146442652e-192,29.5835157072621,0.106436289501199,"C20orf24",6.32034128070058e-192
"SLA2","OK",0,49.7844514252265,0.17915373578014,"SLA2",0
"NDRG3","OK",7.78725891982104e-12,6.74244316107494,0.0241557726642516,"NDRG3",1.39530244734009e-11
"DSN1","OK",2.21014549176516e-82,19.1907714354043,0.0689137643885035,"DSN1",7.53330604128019e-82
"SOGA1","OK",1.50470889838433e-122,23.5129110490437,0.0844095501271411,"SOGA1",6.18484440821465e-122
"TLDC2","OK",0.586004157452576,-0.217278020434725,-0.00082416403050955,"TLDC2",0.612820537208703
"SAMHD1","OK",0,38.2433063912492,0.137622493929472,"SAMHD1",0
"RBL1","OK",1.66018839112284e-54,15.5028117186637,0.0556731559413903,"RBL1",4.80660133785792e-54
"MROH8","OK",0.125518710668258,1.14783321812321,0.003977335250588,"MROH8",0.156981707747512
"RPN2","OK",0,45.8215903376107,0.164923094235642,"RPN2",0
"MANBAL","OK",7.32604560578139e-103,21.502816329177,0.0772921347249709,"MANBAL",2.76533410072836e-102
"SRC","OK",1.51871344604797e-155,26.543687801064,0.095275611566358,"SRC",7.02143213441622e-155
"BLCAP","OK",2.03513148036551e-20,9.18618355394207,0.0329632310745915,"BLCAP",4.21934668581754e-20
"NNAT","OK",6.0634102750929e-10,6.07855788632938,0.0213441976682578,"NNAT",1.04089244595768e-09
"CTNNBL1","OK",2.98147765439065e-48,14.5485781873963,0.0522776732606543,"CTNNBL1",8.25508361606862e-48
"VSTM2L","OK",4.89235951510485e-06,4.42187692366854,0.0153304299778009,"VSTM2L",7.53429458876843e-06
"TTI1","OK",0.0288696477373795,1.89767205895517,0.00671443437041815,"TTI1",0.0377905274391966
"RPRD1B","OK",3.84377286735233e-06,4.47370590996506,0.0159855545702696,"RPRD1B",5.93470370989082e-06
"TGM2","OK",0,60.3603034205494,0.217040229425491,"TGM2",0
"AL391095.1","OK",0.615165532305968,-0.292807970736844,-0.00108466617115859,"AL391095.1",0.634175076894683
"AL391095.3","OK",NA,NA,-0.000112424205008253,"AL391095.3",NA
"RALGAPB","OK",1.09075856639031e-09,5.98367999425741,0.021427218092659,"RALGAPB",1.8613367306909e-09
"ARHGAP40","OK",0.000170953642082487,3.58128588030342,0.0120264499232743,"ARHGAP40",0.000249224458461152
"SLC32A1","OK",0,41.0270778479174,0.13044129544789,"SLC32A1",0
"ACTR5","OK",0.589833353545884,-0.227116321521134,-0.000928017148188203,"ACTR5",0.615436351961932
"PPP1R16B","OK",7.88732304790675e-40,13.1557328981883,0.0472358119416932,"PPP1R16B",2.04047223560532e-39
"FAM83D","OK",0,57.5076717866333,0.206240358391221,"FAM83D",0
"AL023803.2","OK",0.0432727254120141,1.71390894048238,0.00555196712335656,"AL023803.2",0.0559858345644408
"DHX35","OK",0.00867425918252463,2.37923698925136,0.00843413762593454,"DHX35",0.0117079122199553
"MAFB","OK",0,109.377347038839,0.393635312819508,"MAFB",0
"AL035665.1","OK",0,39.8075946403996,0.0959626145955565,"AL035665.1",0
"TOP1","OK",6.09151698506146e-178,28.4178134353457,0.102240098399387,"TOP1",3.01648261615697e-177
"PLCG1","OK",6.07090345811317e-14,7.4152254658882,0.0265771974696254,"PLCG1",1.13259791693562e-13
"ZHX3","OK",1.02638732174119e-59,16.2551761581379,0.0582740889028815,"ZHX3",3.07838392753274e-59
"LPIN3","OK",1.51687121921943e-157,26.7164217923584,0.0958630641991011,"LPIN3",7.04915746530845e-157
"EMILIN3","OK",0.507638426059129,-0.0191478647336432,-0.000122863200959853,"EMILIN3",0.594145667571509
"CHD6","OK",3.07974653713256e-18,8.62954794051866,0.0309637355025691,"CHD6",6.1860722656202e-18
"PTPRT","OK",0.000120746828026481,3.67111604461752,0.0120252997305851,"PTPRT",0.000177126983453053
"SRSF6","OK",5.04557405833949e-34,12.1037362684843,0.0434734120892404,"SRSF6",1.23382684296824e-33
"L3MBTL1","OK",0.000282037885977365,3.44832456512304,0.0122593111006811,"L3MBTL1",0.000407862244027062
"SGK2","OK",0.747139341412397,-0.665514742770868,-0.00243528348477387,"SGK2",0.751049674347635
"Z98752.4","OK",0.556322855780829,-0.141652762760243,-0.000602818360344372,"Z98752.4",0.596874649709727
"IFT52","OK",1.83887129443569e-104,21.6731431794259,0.0779028819685654,"IFT52",7.00257763576927e-104
"MYBL2","OK",0,96.0340857114619,0.345064151897457,"MYBL2",0
"TOX2","OK",7.77913161903371e-116,22.8472645851653,0.082104463031187,"TOX2",3.11906284595346e-115
"JPH2","OK",1.70393021059497e-16,8.15794024034071,0.0285890673908959,"JPH2",3.32270590006902e-16
"OSER1","OK",3.32702960732336e-125,23.7710701040543,0.0854790011674076,"OSER1",1.38274425885878e-124
"OSER1-AS1","OK",1.51840537323579e-23,9.93149070993846,0.0355878069758165,"OSER1-AS1",3.28937948956676e-23
"GDAP1L1","OK",0.517564118446719,-0.0440409487850012,-0.000181184486566905,"GDAP1L1",0.594145667571509
"FITM2","OK",0.0633269584420836,1.52743082255583,0.00536070710924724,"FITM2",0.0810242671620579
"HNF4A","FAIL",NA,NA,NA,"HNF4A",1
"TTPAL","OK",2.31700015809266e-05,4.07335853468767,0.0145423835792435,"TTPAL",3.48227715015931e-05
"SERINC3","OK",3.1277098459289e-86,19.6459985944756,0.0706400646557918,"SERINC3",1.0880162455075e-85
"PKIG","OK",0,69.0615676268504,0.248431672362124,"PKIG",0
"ADA","OK",1.91235858426655e-62,16.6359761409472,0.0597831910864262,"ADA",5.83830090625696e-62
"AL139352.1","OK",0.635309099221346,-0.345947990537328,-0.0013053625671244,"AL139352.1",0.650096721144979
"WISP2","OK",1.50204639835017e-10,6.29856730621813,0.0222525131816537,"WISP2",2.61368492378937e-10
"KCNK15","OK",0,81.9311439928085,0.294667765529751,"KCNK15",0
"RIMS4","OK",8.29130906839591e-06,4.3065423660315,0.0150913807038888,"RIMS4",1.26671532396383e-05
"YWHAB","OK",0,62.8654382832328,0.226304215525397,"YWHAB",0
