	log2FoldChange	fdr
TEF	0.21439963058292	1
AP000911.1	0.21439963058292	1
FBXW9	0.21439963058292	1
GOLGA6L4	0.21439963058292	1
AP002884.3	0.21439963058292	1
ZNF726	0.21439963058292	1
GGH	0.21439963058292	1
BTN3A1	0.215572076840776	1
GNG2	0.215962680617596	1
MMADHC	0.21632194271394	1
PRRC2A	0.21663463496622	1
CCNT2	0.217225674661681	0.017964051801372
SRM	0.217355973914335	1
CDC34	0.217957449996103	1
LBR	0.218346815099575	1
VEZF1	0.218401561140411	1
GPN1	0.218401561140411	0.768205665151348
OSER1	0.218575306554106	1
UBE2D1	0.218575306554106	0.874085658150346
RACK1	0.218787803252813	1
MNAT1	0.219323509222206	1
TMEM106B	0.219452858309208	1
RBM12B	0.219452858309208	0.149780691642568
MRFAP1	0.21954293385888	0.354868401741226
SPRTN	0.219733074885957	0.000535080446501
HNRNPDL	0.219792889353135	3.22922711116264E-07
URI1	0.219964517100447	1
YWHAZ	0.219984713932251	1
PIK3CG	0.220797401781067	1
SF3B1	0.22164027333918	1
RAB39B	0.221779160948519	1
AC005332.9	0.222392421336452	1
COPA	0.222392421336452	1
SLC39A9	0.222392421336452	0.009096893501158
SLC2A3	0.222656327357431	1
DNAJB2	0.223388413810175	1
SFT2D2	0.223530642335043	1
AFF1	0.223677444170931	1
TBC1D15	0.223985679412112	0.683515863546608
PXMP4	0.223985679412112	1
PDK3	0.223985679412112	1
TNKS2	0.224230639942615	1
CEP63	0.224488448206497	0.140772265762609
MAVS	0.225046874782422	1
STAT5B	0.225046874782422	1
SH3GL1	0.225046874782422	1
CCDC117	0.225670742917943	5.80469121320317E-09
UBE2S	0.225744604176933	1
JMJD1C	0.226372272248992	1
NDEL1	0.226372272248992	1
SEC13	0.226372272248992	0
MOSPD1	0.226372272248992	1
SETD1A	0.226372272248992	1
ZNF569	0.226372272248992	1
AC012360.3	0.226372272248992	1
SIGIRR	0.226649526990099	1
CAPN7	0.22689057476612	0.32178801648988
KMT2A	0.227252232654982	0.533248428631671
RPS23	0.227504388620323	0.000882292039104
SAT2	0.228074567479988	1
EBP	0.228074567479988	1
AGER	0.228074567479988	1
RPSA	0.228286881506797	1
NIP7	0.228406488576797	1
GGA2	0.228578565752682	0.000100575909698
FAM210B	0.229121136289688	0.276744284119007
RPL18	0.229415807404771	1
DENND4C	0.229506522973125	1
SDHB	0.229706883370762	1
ZNF655	0.229829671152527	1
FLOT2	0.229829671152527	1
SAYSD1	0.230341174451945	0.074440325711617
GPR68	0.230341174451945	0.249011647423504
PTGES2	0.230341174451945	0.770970973338109
REPS1	0.230341174451945	1
EFCAB7	0.230341174451945	1
TMEM63B	0.230341174451945	1
ATG4C	0.230341174451945	1
EXD3	0.230341174451945	1
AKT1S1	0.230341174451945	1
VCL	0.230341174451945	1
SP140L	0.231363637316058	1
NUBP2	0.23178170881116	1
ZNF276	0.23192568316793	0.039711091750343
E2F4	0.232604225960513	0.655694420894484
KIAA0232	0.232604225960513	0.914337729754125
RPL34	0.233378428291389	0.159672663458324
TMEM43	0.233508453530626	1
SLC25A17	0.233508453530626	1
TJAP1	0.233508453530626	1
ZNF182	0.233508453530626	1
FAM122C	0.233508453530626	1
STK17A	0.234013611492229	1
CTBS	0.234066664038993	0.86723241185196
WDR82	0.234342622412425	1
EHD1	0.234863733142636	1
RPL14	0.234998481935415	1
RFX7	0.235158190749718	0.004641100832483
DRAM2	0.23528699705674	1
HAX1	0.23653153215841	1
TAOK1	0.236735960561022	1
PGGT1B	0.237300032692996	1
PI4KA	0.237300032692996	1
RPL26	0.23781265488283	1
MYLIP	0.23824637253728	0.970093327211636
STX11	0.23824637253728	1
PTGER2	0.23824637253728	1
RUVBL2	0.23824637253728	0.531354182778518
SERGEF	0.23824637253728	1
IFT88	0.23824637253728	1
ZNF17	0.23824637253728	1
UNC119B	0.23824637253728	1
CBX8	0.23824637253728	1
PLCE1	0.23824637253728	1
GDPGP1	0.23824637253728	1
FOXO4	0.23824637253728	1
TTLL5	0.23824637253728	1
ZBTB20-AS2	0.23824637253728	1
HIST2H2BF	0.23824637253728	1
PRKCB	0.238710037989094	1
TMEM33	0.239009097926923	1
CEP85L	0.23937215881438	1
MYO9A	0.239490611545753	1
CBL	0.239490611545753	1
RPS15A	0.240502489020668	1
AC245297.3	0.240938247552322	1
CENPC	0.240957842065798	0.945961173457336
SEPT1	0.241221543810048	1
MARCH7	0.241825374722299	1
PAXBP1	0.242055973485788	1
NUDT3	0.242414006752518	1
YAF2	0.242540110947415	1
CFAP97	0.242619504230379	1
LYAR	0.242846318109962	1
TBC1D19	0.242968782779687	1
ZNF581	0.242968782779687	0.099410202445339
EIF4H	0.243254493255099	0.054890195764408
HMGA1	0.243254493255099	1
C1orf174	0.243378697554685	1
ARHGAP15	0.243622156147452	0.736773816414416
NUP153	0.243693937376952	1
RAB5A	0.244146973976969	1
KIZ	0.244146973976969	2.30395444324861E-11
TIMM10B	0.244456864439093	1
DGKE	0.244456864439093	1
UHRF2	0.244682197518957	1
EIF2B5	0.244987950416344	1
ADD3	0.245044948027741	1
CCNI	0.24534333779119	0.825171073197816
GYPC	0.246108490310253	0.125642681757768
PMAIP1	0.246108490310253	0.113690072409623
APOM	0.246108490310253	0.480060326850274
TMEM184B	0.246108490310253	1
NEK4	0.246108490310253	1
CCL2	0.246108490310253	1
HES6	0.246108490310253	1
HNRNPU	0.247038447088737	0.991570323988325
BCL10	0.247471452188561	1
SPIN1	0.247675785457218	1
MAN1A2	0.249165048743597	1
PSMB8-AS1	0.249793537118114	1
TPP1	0.250023540313643	1
TRAPPC12	0.250023540313643	1
EDARADD	0.250023540313643	1
CNNM3	0.250023540313643	1
MSL3	0.250772020247873	1
THUMPD1	0.250805277011655	1
ELOVL1	0.251158180593041	1
CBLB	0.251552629000383	0.095801090735511
USP47	0.252044404968049	1
ZNF362	0.252367480781944	1
TMEM214	0.252367480781944	1
CBX7	0.252367480781944	1
MFGE8	0.252367480781944	1
LBH	0.253087927758656	0.186638067663477
KANSL1	0.253181872585041	1
RPL22L1	0.253303991714461	1
ANKRD44	0.253408010968332	1
PABPC1	0.253795813264046	1
BCAS2	0.254338375953063	1
PRKRA	0.254338375953063	1
XPNPEP1	0.255041615080268	1
BRF1	0.255041615080268	0.727784836529442
CMSS1	0.255876266559073	0.685032850526883
AC008124.1	0.255876266559073	1
PRRC2B	0.256173229414607	1
MIGA2	0.256525106255597	1
RFX3	0.256525106255597	1
VPS37A	0.256525106255597	1
FASTKD2	0.256525106255597	0.788511856650172
RPL29	0.256734148831852	1
PHIP	0.256882961904437	1
TSEN15	0.257043967991408	1
VRK1	0.257468352474803	0.184148001249949
DHX30	0.258599434493455	1
SUMO1	0.258650405011954	1
UQCRC2	0.258756856616022	1
RPS25	0.258781555180889	0.495649161805378
AKR7A2	0.258793749941375	1
FYCO1	0.258965183016365	1
OSTM1	0.259980664891811	1
TMA16	0.259980664891811	0.781001385778046
VIM	0.260189340525199	1
COPS8	0.260203320196037	1
TCF7	0.260375059383305	0.924586838788604
STX16	0.260916340670633	0.184262264023572
GZMH	0.260996462352549	1
SLC25A5	0.2613704967951	1
ARPP19	0.261705345361275	1
SLC46A3	0.261705345361275	0.305810672915618
PDPK1	0.261705345361275	1
SPTLC2	0.261705345361275	1
DPP9	0.261705345361275	1
TRGV4	0.261705345361275	0.642820615618099
ATP2C1	0.261705345361275	1
FTSJ1	0.261705345361275	1
ZMYM6	0.261705345361275	1
CREG1	0.261705345361275	1
ZBED4	0.261705345361275	1
POLH	0.261705345361275	1
ENPP4	0.261705345361275	1
ACACA	0.261705345361275	1
SETBP1	0.261705345361275	1
FTO	0.261705345361275	1
ZNF512B	0.261705345361275	1
TRAPPC5	0.261705345361275	1
CTTN	0.261705345361275	1
SLC22A5	0.261705345361275	1
ZNF684	0.261705345361275	1
KIAA1841	0.261705345361275	1
CSF2	0.261705345361275	1
ZNF888	0.261705345361275	1
NPHP4	0.261705345361275	1
BUB1B	0.261705345361275	1
LINC02482	0.261705345361275	1
MTUS1	0.261705345361275	1
RPL11	0.261950817956665	0.697431312593683
ABI1	0.262521580201084	0.595632078529092
MRPL55	0.262839985640672	1
HERC2	0.263034405833794	6.81314579371595E-06
SBF1	0.263114915615946	1
ADAM17	0.26320580835756	1
PDRG1	0.263727342946489	1
PIK3C3	0.263727342946489	1
SYTL1	0.263819184627193	1
SLMAP	0.263919766426716	1
CCND3	0.264288506375282	1
NLRC3	0.264440313082511	1
CABIN1	0.264551834362739	0.480060326850274
CHD3	0.264611076536682	1
HACD3	0.264611076536682	1
FBXO9	0.26480458402016	1
LPAR5	0.26480458402016	1
PHF5A	0.26502570365289	1
HOPX	0.265875848074004	1
GPR174	0.265929931223001	1
KDM4C	0.265929931223001	1
PLAC8	0.265929931223001	0.277796634989135
LAMP2	0.266089107594421	1
FGD3	0.266089107594421	1
FAM136A	0.266867050477051	0.197108086187044
KRT19	0.266867050477051	1
SLC4A1AP	0.267279190185866	1
GPR171	0.267369644121189	1
RSL24D1	0.267455785453957	0.657513918888309
TMEM65	0.267510967042485	1
ELMOD2	0.267510967042485	0.216229564898802
C1orf123	0.267897179075539	1
PNPLA2	0.268338437693718	1
ZC3H13	0.268805505643919	1
RPL18A	0.269229346661462	0.892034373807702
SMYD4	0.269440994140882	1
KAT7	0.269707002262018	1
HP1BP3	0.270446940752857	0.171885128858955
ARFGAP3	0.270483177990935	1
ZNF326	0.27098315894928	1
IGF2R	0.27098315894928	1
WDSUB1	0.27098315894928	0.796452804748391
C7orf49	0.27098315894928	1
ZNF273	0.27098315894928	1.02712021683868E-05
ZNF148	0.271302021817397	1
ITM2B	0.271368442711993	0.734540539225641
RBM10	0.271643582417394	1
MICU2	0.272010353753008	1
HSPA14	0.272010353753008	1
ZNF280D	0.272405234018486	1
RABL2B	0.272405234018486	1
KIAA0930	0.272405234018486	1
RALGDS	0.273104101321449	1
XPO7	0.273293319636483	0.019248937070301
C6orf136	0.273293319636483	1
HEATR3	0.273293319636483	1
SUN2	0.273853480793157	0.287682570549522
PPFIA1	0.274342171039203	1
YTHDC1	0.274719099856727	0.364623960546348
CAB39	0.274735293810388	1
RNASEH2A	0.274941172517973	1
SP2	0.274941172517973	1
ABHD12	0.274941172517973	0.348546245431276
FTH1	0.275212899144705	0.671697797270082
STAT6	0.275954301099558	1
CYTH1	0.276076527137739	1
FAM53B	0.276175828169613	1
CDC42SE1	0.276587145361529	0.739841241249911
ACTR6	0.277135385930884	1
PKNOX1	0.277135385930884	1
CSNK1G3	0.277135385930884	1
RFFL	0.277135385930884	1
FAM208B	0.277135385930884	1
PACSIN2	0.277135385930884	0.06380331015911
NAT1	0.277135385930884	1
S1PR2	0.277135385930884	1
PKD2	0.277135385930884	1
ARL2BP	0.278888357034634	1
BHLHE40	0.279052588925172	0.988235268940214
C11orf21	0.279052588925172	1
DSCR3	0.279052588925172	1
UNC50	0.279326267203693	1
CNIH4	0.279494658804807	1
TMED5	0.279494658804807	0.132608944800724
UBE3B	0.279494658804807	1
ZFX	0.280201688978666	0.472074585439553
NRF1	0.280201688978666	1
AKAP1	0.280201688978666	1
TRIM56	0.28042046144718	1
CGGBP1	0.28058991027738	1
BIRC6	0.281513826441456	0.671697797270082
CYB5R3	0.281513826441456	1
RIPK3	0.281513826441456	1
IDH3B	0.28212371655448	1
EIF3K	0.282194182521443	1
CDC42EP3	0.28224227636397	1
METTL2B	0.28224227636397	1
IER2	0.282266667843595	1
CCDC115	0.282350737442916	1
PAIP2	0.28239444333393	1
ATF2	0.282418054011571	1
RASA3	0.282705643973831	0.671697797270082
RPS24	0.283002144276224	0.529113489132127
ZBTB4	0.283026349775061	1
TAF1D	0.283078996153837	1
PFDN4	0.283492153855864	1
RAB1B	0.283516179352606	0.570845110466011
PTPMT1	0.283792966000596	1
TMEM14B	0.284108602394325	0.17949465212608
GCC2	0.28424361919703	0.991570323988325
AMZ2	0.284788958474309	1
CD300A	0.284788958474309	1
COX15	0.284788958474309	1
ANKRD40	0.284788958474309	1
KLHDC10	0.284788958474309	0.475108923052265
SESN1	0.284788958474309	0.000485144586702
FOXRED1	0.284788958474309	0.010532719279149
BCAT2	0.284788958474309	1
MCM8	0.284788958474309	1
FAH	0.284788958474309	1
NSG1	0.284788958474309	1
DUSP14	0.284788958474309	1
TRIM46	0.284788958474309	1
PHLDB3	0.284788958474309	1
HIST1H2AK	0.284788958474309	1
AC005726.2	0.284788958474309	1
EXT1	0.284788958474309	1
CFD	0.284788958474309	1
NFIC	0.284788958474321	0.428252489912759
NFX1	0.285704664656052	1
ATP5S	0.286869268915357	1
RPRD2	0.287003379539755	0.11461971305098
TP53RK	0.287003379539755	1
SLC25A6	0.287186005389289	1
EVA1B	0.287331153036767	1
ZNF544	0.288056672308225	1
VKORC1	0.288477774191222	1
TPGS2	0.288731827943766	1
RPL32	0.289015448377459	0.671697797270082
GPR65	0.289361688264137	1
KBTBD7	0.289361688264137	1
NBEAL1	0.289361688264137	0.764701215826876
RELT	0.289361688264137	0.605008754862285
CPT2	0.289361688264137	1
ZNF268	0.289361688264137	1
ZNF22	0.289687757887149	1
PPIL4	0.289807033240938	1
CMC2	0.289950663590091	1
ZDHHC20	0.289950663590091	1
DCTN5	0.290063900514985	1
UFSP2	0.290063900514985	1
ERI3	0.290502609668707	1
GFM1	0.290713792431425	0.95525271988759
FAM120B	0.291020912185825	1
TSC2	0.291020912185825	1
FASTK	0.291968184078617	0.64627514246282
SMIM29	0.292031698355453	1
RPS20	0.292402142584186	1
AKIRIN1	0.292402142584186	1
SUPV3L1	0.292402142584186	1
G2E3	0.292402142584186	1
SPAG16	0.292402142584186	0.863879777111447
CHD1L	0.292402142584186	2.99679734816483E-08
FAM118B	0.292402142584186	1
AC012306.2	0.292402142584186	1
ZNF776	0.292402142584186	1
ARID5A	0.292610158595066	1
NUDT19	0.293569844016521	1
HEXDC	0.293919970226444	1
RPL35A	0.293984068639907	0.671697797270082
TMC8	0.294042967373962	0.671697797270082
NUP160	0.294088519212076	1
CHIC2	0.294299177756793	0.020453883774344
ZFAND6	0.294381600988784	0.000344595508913
ZNF708	0.294569979266895	1
CCZ1B	0.294569979266895	0.825171073197816
PACS1	0.29487220929647	1
HNRNPLL	0.29493096889493	1
JAK1	0.295625619734538	1
RPL24	0.29566177214547	0.012516950043632
INPP4B	0.295772926923432	1
SIK3	0.295827229926761	1
PEX1	0.296193721746567	1
SNHG19	0.296193721746567	0.451744447815193
SPATA5L1	0.296193721746567	1
RAP1GDS1	0.296648042342632	0.000206119317306
SCAF8	0.296861790774886	1
CHUK	0.29745537031048	1
RAB35	0.297815638770554	1
KLHL28	0.298150980276162	0.292367931481884
SMAP1	0.298463895371396	3.08870711259563E-10
MAP3K6	0.298463895371396	0.009338076034015
ST20	0.298463895371396	0.451744447815193
PRPF38A	0.298641797220175	1
SMIM10L1	0.298895904669695	0.009007895871558
USP38	0.298895904669695	1
GIMAP2	0.299030881050093	0
CRLF3	0.29953097755088	1
TRAT1	0.299577761338174	1
GNAI3	0.299975362288989	1
LIX1L	0.30017949317591	1
CNOT7	0.300277465743319	1
STAG1	0.300556274332629	1
USP33	0.300814382400389	1
CD244	0.300814382400389	1
PRPF38B	0.30092547430672	0.312152099195908
C19orf24	0.300976065135163	1
SETD1B	0.301054012837102	0.554505531489429
PANK4	0.301054012837102	1
RUNX1	0.301348050347722	0.201172789513695
MRPL33	0.301906328745026	0.151265076775607
ZNF518A	0.302033904908246	1
FEM1B	0.302195235077934	1
NPLOC4	0.303208897540775	1
DIS3L2	0.303404636641661	2.74134458681927E-05
CCDC88C	0.303583331760593	0.046695048990585
RNPEPL1	0.303848918742606	1
STK38	0.304165591900033	1
GIMAP1	0.304226450985101	1
GOLPH3	0.304774067253159	1
ARFRP1	0.305069989522985	1
USP48	0.305458295409636	0.010223597224077
TCEA1	0.30560950205892	0.583298747204667
NUFIP2	0.306322120023958	1
DENND2D	0.306506815385022	1
PLAT	0.307509034974398	1
ASCC3	0.307509034974398	1
ZSCAN30	0.307509034974398	1
TMEM129	0.307509034974398	1
NTAN1	0.307509034974398	1
RHNO1	0.307509034974398	0.490894571600875
ZNF526	0.307509034974398	1
WWC3	0.307509034974398	1
ACAT1	0.307509034974398	1
CCDC159	0.307509034974398	1
C17orf67	0.307509034974398	1
PLEKHF2	0.307509034974398	1
SDE2	0.307509034974398	1
APPBP2	0.307509034974398	0.511552171307849
CYB5D2	0.307509034974398	0.14594589014985
CNBD2	0.307509034974398	1
VMAC	0.307509034974398	1
DUS3L	0.307509034974398	1
PIGN	0.307509034974398	0.141096357850331
RBM4B	0.307509034974398	1
SERPINI1	0.307509034974398	1
TMEM185B	0.307509034974398	1
SNX30	0.307509034974398	1
RIPOR1	0.307509034974398	1
AC008549.2	0.307509034974398	1
C7orf31	0.307509034974398	1
GAS6	0.307509034974398	1
ARSK	0.307509034974398	1
CD14	0.307509034974398	1
KIAA0391	0.307509034974398	1
LIN9	0.307509034974398	1
DYNC2H1	0.307509034974398	1
PEX11A	0.307509034974398	1
BCL9	0.307509034974398	1
SLC15A3	0.307509034974398	1
HDAC11	0.307509034974398	1
CYFIP1	0.307509034974398	1
LANCL3	0.307509034974398	1
DCUN1D2	0.307509034974398	1
DOK5	0.307509034974398	1
AC025181.2	0.307509034974398	1
PTPDC1	0.307509034974398	1
ZNF823	0.307509034974398	1
TMTC2	0.307509034974398	1
ZNF225	0.307509034974398	1
MXD3	0.307509034974398	1
PKP4	0.307509034974398	1
TANC2	0.307509034974398	1
HLA-F	0.30816704868747	1
HSPB1	0.309966080769923	1
CLK3	0.310725747657945	1
ANAPC15	0.31084474753766	1
NPAT	0.31097289027797	1
FYN	0.31123532643268	1
CCNL2	0.311796393377494	1
FGFR1OP2	0.312048194589568	1
PYCR2	0.312246953981064	1
INTS6L	0.312509716032762	0.671697797270082
SLC9A9	0.312509716032762	1
CPSF6	0.312652338250355	1
MRPL3	0.312652338250355	0.037082204139865
UBB	0.312673379679095	1
HACL1	0.312803334643907	1
THAP12	0.313935304133827	1
RAD54L2	0.313935304133827	1
ABR	0.31442844891419	0.96284664753971
MEA1	0.314610091349541	1
NDUFAF3	0.315280400657914	0.46966366043373
STAT5A	0.31544321651662	1
GCLC	0.3156829664201	1
ANP32B	0.315798576247944	1
IER5	0.315970613722594	0.891594614640991
DHX36	0.316034252073025	1
DUSP4	0.316102432905004	1
PPIL2	0.316208729924784	1
TRIM13	0.316279244602125	1
MAGED1	0.316497818201659	1
EXOSC8	0.316497818201659	1
MTFR1L	0.316497818201659	0.910748825465038
DHTKD1	0.316497818201659	0.605008754862285
PBRM1	0.317069673282489	1
CD6	0.317253353720829	1
NAA10	0.317312210004756	0.758286535238539
MZT2B	0.31787575053266	1
AHCTF1	0.31787575053266	0.596500710818217
CCNL1	0.317955822409512	0.25057614310548
KLHL20	0.318078276684588	1
ABHD15	0.318078276684588	1
ATXN1	0.318736290397649	1
PABPC4	0.318736290397649	1
SRGAP2C	0.318736290397649	0.671697797270082
NUS1	0.318736290397649	1
IDE	0.318736290397649	0.103343482440656
SPECC1L	0.318736290397649	0.798597475397385
NFXL1	0.318736290397649	0.654943976803697
UFM1	0.318913798246653	1
GLS	0.319222455538192	1
MTHFS	0.319222455538192	1
RBMX	0.319481676640479	0.002778232706986
MTR	0.319481676640479	1
PYROXD1	0.319481676640479	1
CDC25B	0.319752630729148	1
NEMF	0.320009818543516	0.566180939010441
MINOS1	0.320077708477456	0.992881151860959
BRD4	0.320805857587856	1
ERVK3-1	0.320971294780959	1
CLSTN3	0.321106638375123	1
SELENOW	0.321421341829653	1
MT-ATP6	0.321672916579407	1
TRNAU1AP	0.322459376440373	1
SNAPC1	0.322459376440373	1
C11orf98	0.322459376440373	1
ZFYVE1	0.322459376440373	1
PRR3	0.322459376440373	1
USP53	0.322459376440373	1
POLI	0.322459376440373	1
SGO2	0.322459376440373	1
SDR39U1	0.32333400213608	0.446579433990842
MALAT1	0.323370531020621	1
SNRPD2	0.323393957047812	1
SRPRB	0.323521352963026	0.000146178041527
FIP1L1	0.323810847303502	0.862923099207547
SLC25A16	0.323810847303502	1
TARSL2	0.324111002311534	1
LENG8	0.324222908535668	1
RFK	0.324317322660953	4.82816659526838E-07
ABRAXAS2	0.324317322660953	1
BMI1	0.324317322660953	1
KIAA0100	0.324582548333342	1
FBXW2	0.324856278538296	1
ADA2	0.324856278538296	1
ZFAND5	0.325081664422349	1
GABPB2	0.326172879239432	1
KLF10	0.326368062225714	1
PCF11	0.326458137775392	1
UTRN	0.326874359841331	1
ITCH	0.326978899172624	1
ANKRD12	0.327055639495135	1
P3H1	0.327408592412104	1
NQO2	0.327408592412104	1
SKP1	0.327655608086177	0.166335273571658
UFC1	0.328306628569879	1
ATF7IP	0.328396401448222	1
MAP3K7	0.328570650502234	1
MFSD11	0.32881954121981	1
ZNF830	0.329111289459609	1
ZBTB25	0.329204106073722	1
ACP1	0.329307625252964	1
METTL9	0.329572770640387	0.129252438835871
UBXN2B	0.329876848002858	0.034069019721263
DPYD	0.329876848002858	1
CHMP4B	0.329876848002858	1
ZNF277	0.329876848002858	1
USF3	0.329876848002858	1
FAHD2B	0.329876848002858	0.007350277706087
IGSF6	0.329876848002858	1
FLNB	0.329876848002858	1
ASS1	0.329876848002858	1
HDGFL3	0.329876848002858	1
ZNF829	0.329876848002858	1
TSR2	0.330592648087442	1
PIGBOS1	0.330592648087442	1
KHDRBS1	0.330801356231154	1.0672021278567E-05
DNAJC17	0.330841538805028	1
CNST	0.33104454943519	1
RB1	0.33104454943519	1
ANKRD11	0.331119250157041	0.825171073197816
DPH5	0.331893193601363	1
DUSP5	0.331893193601363	1
MIF	0.33223612087677	1
DENND1C	0.332537829465925	1
CBFB	0.332719597771684	1
CGRRF1	0.333044127081533	1
ZNF444	0.333044127081533	1
CTDNEP1	0.333258606386308	1
STIM2	0.33328747616551	1
AP3D1	0.333377120745076	1.3438338861099E-10
RPS27	0.333576541600798	0.190939343990733
RAB2B	0.333788359773249	1
RPL8	0.33412845260488	1
CEP97	0.33430909431811	0.002778232706986
C15orf61	0.33430909431811	0.758534620200596
XRCC4	0.33430909431811	3.61525875149964E-12
ZNF787	0.334693864300628	0.172695304559527
ATF1	0.334693864300628	1
SOD2	0.33480072664214	0.313455213279018
TMCO3	0.334989771396511	1
EPS15L1	0.33541503154428	1
LSM14B	0.33541503154428	1
HMGXB3	0.335917450160158	1
TRIP11	0.336078187171169	1
HNRNPL	0.337256378368445	0.001087549188794
POU5F2	0.337256378368445	1
APEX2	0.337256378368445	1
SZT2	0.337256378368445	1
MSRB1	0.337256378368445	1
NISCH	0.337256378368445	1
SRP14-AS1	0.337256378368445	0.201653329179509
RAPGEF2	0.337256378368445	1
NORAD	0.337882684017915	1
USF2	0.338388347858365	1
TRNT1	0.338727765585118	1
CASC4	0.339154661590866	1
SLC25A24	0.339357901013743	1
OGFOD3	0.339357901013743	0.747486392820524
FRA10AC1	0.339609878141418	5.76649741088976E-07
KDELC2	0.339930512666771	1
ZBTB43	0.340197653680577	1
PRDM2	0.340576736660059	1
UBA52	0.340675898909596	0.328966391368536
FDFT1	0.340675898909596	1
UBXN1	0.34093203651185	1
RCN2	0.34093203651185	0.315908843789175
RRM1	0.34093203651185	1
PRMT7	0.34093203651185	1
NT5C3B	0.34093203651185	1
MEN1	0.34093203651185	1
APOBEC3H	0.34177893705914	1
XPC	0.34193286557792	1
GPATCH8	0.3420553683765	1
SDCCAG3	0.342155177781293	1
KIAA1468	0.342155177781293	1
PARN	0.342155177781293	1
MT-ND4L	0.342555982073594	0.034067591729482
MRFAP1L1	0.342669874554819	1
SSB	0.342970029562849	1
MAP3K2	0.343132944705123	0.015233700512445
OXSM	0.343132944705123	0.451744447815193
ZNF407	0.343132944705123	1
TRIM5	0.343132944705123	1
HPGD	0.343132944705123	0.626762434321242
GNS	0.343132944705123	4.93564442722177E-06
PI4K2A	0.343132944705123	1
MT-CO1	0.343241754467759	1
FXYD5	0.343271472242879	1
KCTD9	0.343932443224268	1
ATG16L2	0.344167505553251	1
SRRM2	0.344299411511924	1
RPS28	0.344378322873395	1
BICD2	0.344598353709615	0.620649854790906
