	log2FoldChange	fdr
CDC42EP3	1.15919859484925	1
RNF214	1.15919859484925	1
TMEM131L	1.15919859484925	1
DTWD1	1.15919859484925	1
TMEM192	1.15919859484925	1
COG3	1.15919859484925	1
KIF21B	1.15919859484925	1
OTUD6B	1.15919859484925	1
TMEM41B	1.15919859484925	1
BCL2L12	1.15919859484925	1
ARMC1	1.15919859484925	1
TSC22D1	1.15919859484925	1
ZFAND5	1.16781172515396	1
YAF2	1.17127142714983	1
KLHDC2	1.17430548723946	1
STN1	1.17937647678689	1
JMJD1C	1.18616564244952	1
AKT1	1.18957224389277	1
SMARCC1	1.18957224389277	1
CAMK4	1.18957224389277	1
PPP6R3	1.18957224389277	1
CDIPT	1.18957224389277	1
CASP10	1.18957224389277	1
CD28	1.18957224389277	1
TRMT10B	1.18957224389277	1
MTA1	1.18957224389277	1
NCAPH2	1.18957224389277	1
NOL9	1.18957224389277	1
MICAL1	1.18957224389277	1
ZNF507	1.18957224389277	1
IL17RA	1.18957224389277	1
AIMP2	1.18957224389277	1
POLR3E	1.18957224389277	1
NISCH	1.18957224389277	1
NIF3L1	1.18957224389277	1
BBX	1.19236545878446	1
TARDBP	1.1998405793466	1
SLC6A6	1.1998405793466	1
YEATS4	1.1998405793466	1
MADD	1.1998405793466	1
NCR3	1.1998405793466	1
SYAP1	1.20278786339694	1
RANBP9	1.20500228446238	1
PIK3CG	1.20500228446238	1
DNAJC1	1.20672696493184	1
NKAP	1.21018252356806	1
DENND1B	1.21018252356806	1
TUBA1A	1.2205991395134	1
TMEM109	1.2205991395134	1
ZNF511	1.2205991395134	1
PCNX1	1.2205991395134	1
ITFG1	1.2205991395134	1
CTDSPL2	1.2205991395134	1
RRBP1	1.2205991395134	1
MLKL	1.2205991395134	1
FYCO1	1.2205991395134	1
CBWD2	1.2205991395134	1
LRRC61	1.2205991395134	1
PACS2	1.2205991395134	1
KDM2B	1.2205991395134	1
ABCC10	1.2205991395134	1
AGPAT5	1.2205991395134	1
PNMA1	1.2205991395134	1
DNASE1	1.2205991395134	1
ZNF701	1.2205991395134	1
FAM210A	1.2205991395134	1
USPL1	1.2205991395134	1
STK40	1.2205991395134	1
IFT80	1.2205991395134	1
RUFY2	1.2205991395134	1
PAPD5	1.2205991395134	1
GHDC	1.2205991395134	1
SDCCAG8	1.2205991395134	1
TMEM214	1.2205991395134	1
ARL4C	1.2278549555162	1
IL16	1.22846125728637	1
NAA10	1.22958792274065	1
FBL	1.23109151333104	1
SEC14L1	1.23636645537172	1
SH3GLB2	1.23636645537172	1
RAB21	1.23863306234366	1
UBN1	1.24166075504123	1
ARCN1	1.24166075504123	1
CTBS	1.24166075504123	1
PRCC	1.24166075504123	1
NME7	1.24166075504123	1
SMC6	1.24591022804258	1
ANKRD36C	1.24591022804258	1
GLIPR1	1.24939640382083	1
ZBTB32	1.25230799924073	1
MTX3	1.25230799924073	1
TCOF1	1.25230799924073	1
RUVBL1	1.25230799924073	1
LYRM1	1.25230799924073	1
ZNF407	1.25230799924073	1
ALG8	1.25230799924073	1
WDR75	1.25230799924073	1
WDR44	1.25230799924073	1
INTS12	1.25230799924073	1
MED12	1.25230799924073	1
SPATA2L	1.25230799924073	1
RSAD1	1.25230799924073	1
NR2C2	1.25230799924073	1
C12orf73	1.25230799924073	1
WASHC5	1.25230799924073	1
ZBTB37	1.25230799924073	1
TMEM129	1.25230799924073	1
LYSMD3	1.25230799924073	1
TNRC6C	1.25230799924073	1
BOLA1	1.25230799924073	1
C7orf26	1.25230799924073	1
TBL1X	1.25230799924073	1
TP53TG1	1.25230799924073	1
CLIP4	1.25230799924073	1
LYAR	1.25873426840017	1
NIN	1.26034531830615	1
PLEKHM2	1.26303440583379	1
PIF1	1.26303440583379	1
CGGBP1	1.26518929053747	1
ANKRD39	1.26842766460401	1
CKS1B	1.26842766460401	1
GTPBP6	1.26842766460401	1
LONP2	1.26842766460401	1
MYO9B	1.28472947693312	1
STARD7	1.28472947693312	1
DOCK10	1.28472947693312	1
GATAD1	1.28472947693312	1
ANKZF1	1.28472947693312	1
SBF1	1.28472947693312	1
CHD3	1.28472947693312	1
COX15	1.28472947693312	1
MSH3	1.28472947693312	1
WDR20	1.28472947693312	1
AL627171.1	1.28472947693312	1
ZFP62	1.28472947693312	1
MDK	1.28472947693312	1
TSPYL4	1.28472947693312	1
CNPY4	1.28472947693312	1
DCAF15	1.28472947693312	1
SPPL2B	1.28472947693312	1
NDUFAF7	1.28472947693312	1
SCAP	1.28472947693312	1
WWC3	1.28472947693312	1
CCDC6	1.28472947693312	1
CBLB	1.28859211656551	1
KLF6	1.29084260065973	1
GGA1	1.29294998373808	1
RABEP1	1.29570059475412	1
CCDC88B	1.29570059475412	1
ZDHHC20	1.29790486568085	1
YTHDC2	1.30121759972168	1
RANGRF	1.30121759972168	1
TMED4	1.30453795801329	1
UBA5	1.30675578326311	1
TMEM156	1.3112016882943	1
SRFBP1	1.3112016882943	1
RNF5	1.3112016882943	1
TBC1D2B	1.31789634086831	1
HSPA6	1.31789634086831	1
SPG7	1.31789634086831	1
GLYR1	1.31789634086831	1
RAB5A	1.31789634086831	1
VPS13A	1.31789634086831	1
MUM1	1.31789634086831	1
DDX49	1.31789634086831	1
PLAT	1.31789634086831	1
RNF40	1.31789634086831	1
APC	1.31789634086831	1
ETV1	1.31789634086831	1
ZUFSP	1.31789634086831	1
ZC3H7B	1.31789634086831	1
C5orf51	1.31789634086831	1
LINC01003	1.31789634086831	1
ZNF44	1.31789634086831	1
DIEXF	1.31789634086831	1
SPIDR	1.31789634086831	1
SPRYD3	1.31789634086831	1
NUPR1	1.31789634086831	1
BTBD2	1.31789634086831	1
SELENOO	1.31789634086831	1
GEMIN7	1.31789634086831	1
MLYCD	1.31789634086831	1
STMN3	1.31789634086831	1
EOMES	1.32462220405662	1
ZNF217	1.32462220405662	1
HIVEP2	1.32912359629157	1
MIR3142HG	1.32912359629157	1
SMURF2	1.33477015943271	1
CMTR1	1.33477015943271	1
ASNSD1	1.33477015943271	1
EML4	1.33665726897697	1
MT-ND6	1.34328165928823	1
DYNC1H1	1.35184367279165	1
EFCAB14	1.35184367279165	1
GALT	1.35184367279165	1
GIGYF1	1.35184367279165	1
AP1G2	1.35184367279165	1
BCAP29	1.35184367279165	1
SUPT6H	1.35184367279165	1
CETN3	1.35184367279165	1
WEE1	1.35184367279165	1
PIP5K1C	1.35184367279165	1
MTFP1	1.35184367279165	1
FBXO28	1.35184367279165	1
APTX	1.35184367279165	1
PDCD11	1.35184367279165	1
ZNF559	1.35184367279165	1
NACC1	1.35184367279165	1
FAM199X	1.35184367279165	1
CEP95	1.35184367279165	1
SLC38A5	1.35184367279165	1
ANKRD54	1.35184367279165	1
SPATA13	1.35873005837689	1
E2F4	1.36333931162948	1
COX16	1.36564947231668	1
HGS	1.36912166422348	1
CXorf38	1.37492728590469	1
SIRT6	1.37492728590469	1
GTDC1	1.37492728590469	1
LRPPRC	1.37958866327456	1
PCF11	1.3815910161857	1
C1orf122	1.38660909095232	1
ABHD14A	1.38660909095232	1
ARAF	1.38660909095232	1
WDR11	1.38660909095232	1
AKAP11	1.38660909095232	1
KAT7	1.38660909095232	1
BRCA2	1.38660909095232	1
INTS7	1.38660909095232	1
VPS52	1.38660909095232	1
MYO1C	1.38660909095232	1
PGAP1	1.38660909095232	1
LMNB2	1.38660909095232	1
RABGGTA	1.38660909095232	1
ABHD15	1.38660909095232	1
ZNF121	1.38660909095232	1
ALDH3A2	1.38660909095232	1
PIGK	1.38660909095232	1
SMPD4	1.38660909095232	1
ENDOV	1.38660909095232	1
CSE1L	1.38660909095232	1
DCAF10	1.38660909095232	1
TARBP2	1.38660909095232	1
ACBD3	1.39164468084962	1
APOL3	1.39366384848628	1
CCDC141	1.39838625872868	1
STRADA	1.39838625872868	1
SEC61A1	1.40431109268578	1
JMJD6	1.40431109268578	1
APOPT1	1.40787770770598	1
DARS	1.41026035901697	1
TRPM7	1.41026035901697	1
ARIH2	1.41026035901697	1
DUS1L	1.41196466522922	1
KDM6B	1.42223300068305	1
TUBB4B	1.42223300068305	1
USP25	1.42223300068305	1
TTF2	1.42223300068305	1
RABGAP1	1.42223300068305	1
YPEL2	1.42223300068305	1
SNRK	1.42223300068305	1
AC012615.1	1.42223300068305	1
MRTO4	1.42223300068305	1
CCZ1B	1.42223300068305	1
KLF10	1.42223300068305	1
CNST	1.42223300068305	1
TSTD2	1.42223300068305	1
PCYT2	1.42223300068305	1
KIZ	1.42223300068305	1
PCGF3	1.42223300068305	1
FCHSD1	1.42223300068305	1
AP1B1	1.42223300068305	1
TAX1BP3	1.42223300068305	1
CDKN2D	1.42223300068305	1
FAM98A	1.42223300068305	1
CEP104	1.42223300068305	1
ZMYM4	1.42223300068305	1
SP140L	1.43257494490451	1
MORF4L2	1.43430583298362	1
DDAH2	1.44038034739331	1
DLD	1.44038034739331	1
C12orf49	1.44038034739331	1
SVBP	1.44038034739331	1
ARHGAP27	1.44648054692973	1
TOP2B	1.45348393466749	1
AK6	1.45875887670816	1
RNF113A	1.45875887670816	1
EZH2	1.45875887670816	1
SMAD4	1.45875887670816	1
STXBP3	1.45875887670816	1
CEP295	1.45875887670816	1
TBC1D10A	1.45875887670816	1
INSIG1	1.45875887670816	1
MARCH9	1.45875887670816	1
TMEM9	1.45875887670816	1
FBXO32	1.45875887670816	1
LACTB2	1.45875887670816	1
CPSF1	1.45875887670816	1
KLHL9	1.45875887670816	1
FOXJ2	1.45875887670816	1
NAA16	1.45875887670816	1
BMF	1.45875887670816	1
FAH	1.45875887670816	1
MARCKSL1	1.45875887670816	1
CDKAL1	1.45875887670816	1
PDPR	1.45875887670816	1
MAFF	1.45875887670816	1
MCOLN2	1.46617634827064	1
ABHD14B	1.471142601164	1
NOM1	1.471142601164	1
ZZZ3	1.471142601164	1
LPAR6	1.471142601164	1
ZNF267	1.47470042057718	1
BCL7C	1.47567225964451	1
ZNF277	1.47737455487551	1
GATAD2A	1.47737455487551	1
SEC63	1.47737455487551	1
NSMCE2	1.47737455487551	1
CREB3	1.47737455487551	1
ALKBH5	1.47737455487551	1
FRA10AC1	1.47737455487551	1
TRIOBP	1.47737455487551	1
KCMF1	1.48112668973662	1
EHD1	1.49623358212683	1
CTR9	1.49623358212683	1
COG2	1.49623358212683	1
CCDC22	1.49623358212683	1
TDP1	1.49623358212683	1
MFSD6	1.49623358212683	1
GPD2	1.49623358212683	1
PDE4D	1.49623358212683	1
OSBPL9	1.49623358212683	1
SWI5	1.49623358212683	1
DHX16	1.49623358212683	1
SGTB	1.49623358212683	1
ZBED4	1.49623358212683	1
RAD54L2	1.49623358212683	1
CHN2	1.49623358212683	1
DNAJC30	1.49623358212683	1
NAIP	1.49623358212683	1
MPI	1.49623358212683	1
TGIF2	1.49623358212683	1
ACOT7	1.49623358212683	1
RNF13	1.51150033878013	1
DHX30	1.51150033878013	1
GORASP2	1.51534240507453	1
IARS2	1.51534240507453	1
SEC23B	1.51534240507453	1
LTB	1.516625370958	1
KDM2A	1.52176867423396	1
DEAF1	1.52176867423396	1
TMEM161B	1.52176867423396	1
SUPT5H	1.52693037934974	1
RASGEF1B	1.52914820459956	1
PRPF18	1.53470772994146	1
RNF220	1.53470772994146	1
UBR5	1.53470772994146	1
MRPL49	1.53470772994146	1
GBA2	1.53470772994146	1
BRCC3	1.53470772994146	1
BRAF	1.53470772994146	1
HGSNAT	1.53470772994146	1
KPNA5	1.53470772994146	1
PIGX	1.53470772994146	1
KIAA0930	1.53470772994146	1
METTL2A	1.53470772994146	1
DMXL1	1.53470772994146	1
MAK16	1.53470772994146	1
MTERF3	1.53470772994146	1
FBXO42	1.54776388276691	1
LTA	1.54776388276691	1
GTF2F1	1.55151601762801	1
ANXA1	1.55329675643573	1
WBP2	1.55433653669039	1
ADA2	1.55433653669039	1
TMEM245	1.55433653669039	1
FAF1	1.55433653669039	1
SEPT9	1.55716258076916	1
RTN3	1.55829455025908	1
SRSF6	1.56093927151464	1
MAP3K8	1.56283133085585	1
HIST1H1D	1.56535794278165	1
PMPCB	1.5742360941281	1
ANKRD36	1.5742360941281	1
CAPN15	1.5742360941281	1
KDM5B	1.5742360941281	1
UBE2J1	1.5742360941281	1
MOV10	1.5742360941281	1
CCDC152	1.5742360941281	1
EXOC4	1.5742360941281	1
STRIP1	1.5742360941281	1
NR5A2	1.5742360941281	1
AKIP1	1.5742360941281	1
UNKL	1.5742360941281	1
AC092683.1	1.5742360941281	1
TMEM63A	1.5742360941281	1
EXOC8	1.5742360941281	1
AGK	1.5742360941281	1
TCEA2	1.5742360941281	1
BICD2	1.5742360941281	1
RERE	1.5742360941281	1
FKBP1B	1.5742360941281	1
FTSJ1	1.5742360941281	1
ACP2	1.5742360941281	1
SLC25A37	1.5742360941281	1
LEMD3	1.5742360941281	1
PARP6	1.5742360941281	1
LYRM7	1.59441397606573	1
CAMK2D	1.59441397606573	1
NDUFAF1	1.59441397606573	1
PTPMT1	1.59441397606573	1
NFATC2	1.60120314172837	1
MSANTD4	1.60120314172837	1
BRD3	1.60120314172837	1
PIK3R1	1.60539702561456	1
MAGT1	1.60665757182048	1
TMED3	1.60900151228877	1
GADD45A	1.61487807862544	1
STX11	1.61487807862544	1
SHMT2	1.61487807862544	1
SYTL2	1.61487807862544	1
PDGFA	1.61487807862544	1
CYTH3	1.61487807862544	1
SDC4	1.61487807862544	1
DNAJA4	1.61487807862544	1
ZNF600	1.61487807862544	1
LCORL	1.61487807862544	1
NAP1L5	1.61487807862544	1
CXorf40B	1.61487807862544	1
PRCP	1.61487807862544	1
ZNF576	1.61487807862544	1
CDC14A	1.61487807862544	1
GUF1	1.61487807862544	1
FAM168B	1.61487807862544	1
LRRC14	1.61487807862544	1
DPAGT1	1.61487807862544	1
DEF8	1.61487807862544	1
RPRD1B	1.61487807862544	1
SLC39A9	1.61487807862544	1
ZFYVE19	1.61487807862544	1
RAPGEF1	1.62077868006513	1
RAD51D	1.62868387815047	1
SLC41A3	1.62868387815047	1
ABHD17B	1.62868387815047	1
ALKBH6	1.62868387815047	1
PICALM	1.63563663879224	1
PIK3C2A	1.63563663879224	1
MICU1	1.63563663879224	1
EI24	1.63563663879224	1
FBXW2	1.63982443575567	1
CDK11B	1.64262306910835	1
LGALS3BP	1.65669825432007	1
SOCS3	1.65669825432007	1
REV3L	1.65669825432007	1
WDR73	1.65669825432007	1
SUDS3	1.65669825432007	1
MT1G	1.65669825432007	1
SLC25A53	1.65669825432007	1
AFAP1	1.65669825432007	1
SLC10A7	1.65669825432007	1
BCAS3	1.65669825432007	1
FDXR	1.65669825432007	1
ELP4	1.65669825432007	1
LMBR1L	1.65669825432007	1
MFSD14C	1.65669825432007	1
SLC7A1	1.65669825432007	1
ZC3H12D	1.65669825432007	1
GDF11	1.65669825432007	1
KATNAL1	1.65669825432007	1
ADAL	1.65669825432007	1
UQCC1	1.65669825432007	1
KMT5C	1.65669825432007	1
CRELD1	1.65669825432007	1
ACSL1	1.65669825432007	1
NRM	1.65669825432007	1
CDK19	1.65669825432007	1
ATG4A	1.65669825432007	1
ACADVL	1.67091211353977	1
CCDC174	1.67091211353977	1
NUDT2	1.67091211353977	1
B4GALT3	1.67091211353977	1
GPCPD1	1.67377176767901	1
TOMM40	1.67377176767901	1
FBXW4	1.67377176767901	1
PPP1R15A	1.68187681731607	1
USP28	1.69976697621196	1
SAMD8	1.69976697621196	1
RNF168	1.69976697621196	1
DPH2	1.69976697621196	1
ATE1	1.69976697621196	1
RGL2	1.69976697621196	1
DENND3	1.69976697621196	1
SPRY2	1.69976697621196	1
SPOPL	1.69976697621196	1
ZNF639	1.69976697621196	1
DAP	1.69976697621196	1
XPO5	1.69976697621196	1
ZNF777	1.69976697621196	1
ITPRIP	1.69976697621196	1
TMEM159	1.69976697621196	1
ITPR2	1.70853718583969	1
STK25	1.71441375217636	1
DZIP3	1.71441375217636	1
STAT5B	1.71441375217636	1
TRDC	1.71441375217636	1
DPP3	1.71441375217636	1
PLCB2	1.71441375217636	1
TUBA1C	1.72179328254196	1
CBX1	1.72179328254196	1
RBM28	1.72179328254196	1
LRCH3	1.72179328254196	1
FOXJ3	1.72179328254196	1
EHMT2	1.72179328254196	1
ZNF331	1.72179328254196	1
PRKX	1.74416109557041	1
UBE2Q2	1.74416109557041	1
FAM98C	1.74416109557041	1
DYNLL2	1.74416109557041	1
USP10	1.74416109557041	1
S100A1	1.74416109557041	1
NR4A3	1.74416109557041	1
ABTB1	1.74416109557041	1
SMG5	1.74416109557041	1
TM7SF2	1.74416109557041	1
NFRKB	1.74416109557041	1
ACAP3	1.74416109557041	1
ATG16L1	1.74416109557041	1
VCPKMT	1.74416109557041	1
BRF1	1.74416109557041	1
VPS39	1.74416109557041	1
C17orf49	1.74416109557041	1
MOCS2	1.74416109557041	1
BAG3	1.74416109557041	1
PERP	1.74416109557041	1
MAP4K5	1.74416109557041	1
CCDC25	1.75710015127791	1
HIST2H2AC	1.76230844228067	1
EP400	1.76230844228067	1
INTS4	1.76688117207049	1
FRMD4B	1.76688117207049	1
PPTC7	1.76688117207049	1
LINC01588	1.76688117207049	1
ISG20L2	1.76688117207049	1
RPA1	1.76688117207049	1
ZNF708	1.77453474461393	1
ZNF264	1.77453474461393	1
TRIM23	1.77453474461393	1
ARHGAP11B	1.77453474461393	1
LINC00861	1.77453474461393	1
ITM2C	1.77837681090832	1
AP3B1	1.78333169285109	1
AASDHPPT	1.78996478518353	1
SF3A2	1.78996478518353	1
AL360012.1	1.78996478518353	1
HIP1	1.78996478518353	1
ZNF141	1.78996478518353	1
MSANTD3	1.78996478518353	1
UAP1L1	1.78996478518353	1
C1orf216	1.78996478518353	1
TDRD7	1.78996478518353	1
SIDT2	1.78996478518353	1
TELO2	1.78996478518353	1
SLC9A8	1.78996478518353	1
ASB7	1.78996478518353	1
XRRA1	1.79662851546454	1
FBXL17	1.80556164023455	1
POMC	1.80556164023455	1
FOSB	1.80948734344835	1
UVRAG	1.81342375800753	1
RAP1GDS1	1.81342375800753	1
OPA1	1.81816167701419	1
SEPT11	1.82359556306481	1
EGR3	1.83727049996189	1
PLXNA3	1.83727049996189	1
AC004585.1	1.83727049996189	1
TRAPPC8	1.83727049996189	1
RPRD1A	1.83727049996189	1
ZBTB41	1.83727049996189	1
GRAMD1B	1.83727049996189	1
C1QB	1.83727049996189	1
ETV3	1.83727049996189	1
CLCN7	1.83727049996189	1
NOMO1	1.83727049996189	1
C16orf58	1.83727049996189	1
AGO4	1.83727049996189	1
KIAA0825	1.83727049996189	1
ANO6	1.83727049996189	1
DOT1L	1.83727049996189	1
MTG1	1.83727049996189	1
SLC25A17	1.83727049996189	1
NCK2	1.85663582482882	1
CRNKL1	1.85663582482882	1
UGGT1	1.86151804620857	1
C2orf68	1.86151804620857	1
D2HGDH	1.86151804620857	1
MED17	1.86969197765427	1
DPYD	1.86969197765427	1
RTCA	1.88066309547527	1
GSE1	1.88618010044284	1
AC004817.3	1.88618010044284	1
DNLZ	1.88618010044284	1
CPT2	1.88618010044284	1
PAK1	1.88618010044284	1
FAM222B	1.88618010044284	1
SLC35F5	1.88618010044284	1
CEP97	1.88618010044284	1
PAPD7	1.88618010044284	1
MAGED1	1.88618010044284	1
PRMT3	1.88618010044284	1
ALG12	1.88618010044284	1
PEA15	1.88618010044284	1
KAT2A	1.88618010044284	1
TAF3	1.89171828398427	1
PMAIP1	1.90046432644908	1
TLE4	1.90285884158947	1
SNX13	1.91127108140567	1
CASD1	1.91127108140567	1
ING3	1.91973266015387	1
HDAC3	1.91973266015387	1
UBR1	1.9221593975484	1
MIDN	1.93680617351281	1
KIAA0232	1.93680617351281	1
TMED7	1.93680617351281	1
DAAM1	1.93680617351281	1
DIS3L	1.93680617351281	1
MARK4	1.93680617351281	1
XPR1	1.93680617351281	1
FAM8A1	1.93680617351281	1
GLA	1.93680617351281	1
TC2N	1.93680617351281	1
NGRN	1.93680617351281	1
SMG9	1.93680617351281	1
WRB	1.93680617351281	1
DVL1	1.93680617351281	1
MUT	1.93680617351281	1
ATF5	1.93680617351281	1
NAT10	1.93680617351281	1
TMEM161A	1.93680617351281	1
STAG1	1.9497452292203	1
BDH2	1.95408416494464	1
TRAPPC2	1.9575647336796	1
TRIB1	1.96280138204575	1
PITPNC1	1.97157159167348	1
ILF3-AS1	1.97157159167348	1
GPR183	1.97157159167348	1
DHRS4	1.97157159167348	1
AKAP17A	1.97597677079348	1
PIGBOS1	1.98927359340694	1
MIB2	1.98927359340694	1
NCOA6	1.98927359340694	1
BNIP1	1.98927359340694	1
IFI27L1	1.98927359340694	1
SMPD3	1.98927359340694	1
B3GAT1	1.98927359340694	1
SGPP2	1.98927359340694	1
NLE1	1.98927359340694	1
HDAC4	1.98927359340694	1
PASK	1.98927359340694	1
PCBD2	1.98927359340694	1
L3MBTL3	1.98927359340694	1
ZMYM3	1.98927359340694	1
RAB30	1.98927359340694	1
C12orf4	1.98927359340694	1
QPRT	1.98927359340694	1
SYNJ1	1.98927359340694	1
MFHAS1	1.98927359340694	1
PCGF1	1.98927359340694	1
FAHD2B	1.98927359340694	1
HSPBAP1	1.98927359340694	1
FOCAD	1.98927359340694	1
FANCG	1.98927359340694	1
ZNF740	1.98927359340694	1
CRYL1	1.98927359340694	1
HMGCS1	2.0071955014042	1
SMG7	2.01624064100721	1
MLH3	2.01624064100721	1
SENP6	2.02169507109932	1
ACBD6	2.02169507109932	1
TRMT10C	2.02534284811446	1
COG4	2.04372137742932	1
NINJ1	2.04372137742932	1
SLMAP	2.04372137742932	1
TFEB	2.04372137742932	1
ATF3	2.04372137742932	1
UBA3	2.04372137742932	1
IRF8	2.04372137742932	1
METAP1	2.04372137742932	1
ITPR3	2.04372137742932	1
FUCA2	2.04372137742932	1
OSBPL7	2.04372137742932	1
LRIG2	2.04372137742932	1
SMIM13	2.04372137742932	1
CLDN3	2.04372137742932	1
CARM1	2.04372137742932	1
TNPO2	2.04372137742932	1
FBXO4	2.04372137742932	1
SLC46A3	2.04372137742932	1
TMEM91	2.04372137742932	1
TRIM37	2.07173575359891	1
PTPN9	2.07173575359891	1
SLAMF7	2.07740450368561	1
MGAT4B	2.08119608284798	1
TEP1	2.08119608284798	1
SNX4	2.10030490579569	1
KDM7A	2.10030490579569	1
OAT	2.10030490579569	1
KIAA0141	2.10030490579569	1
TANGO2	2.10030490579569	1
MAP4K4	2.10030490579569	1
S100A13	2.10030490579569	1
PAOX	2.10030490579569	1
RCCD1	2.10030490579569	1
FAM49A	2.10030490579569	1
EPN2	2.10030490579569	1
GLI4	2.10030490579569	1
TIMM23B	2.10030490579569	1
MAPK8IP3	2.10030490579569	1
SH2B1	2.10030490579569	1
UBQLN4	2.10030490579569	1
JUNB	2.10504282480235	0.360775669886771
BRD1	2.10857252177929	1
RING1	2.1118928800709	1
GNGT2	2.1118928800709	1
TTC7A	2.1118928800709	1
GLIPR2	2.1294512514552	1
PLEK	2.1294512514552	1
PIK3R5	2.1294512514552	1
SLC22A18	2.1294512514552	1
SETDB2	2.1294512514552	1
AXIN1	2.1294512514552	1
ZMIZ2	2.1294512514552	1
CWC25	2.13272638348806	1
RRN3	2.13535185289489	1
PHKB	2.13929903741155	1
TBC1D22A	2.13929903741155	1
SLC7A6	2.15919859484926	1
NDRG1	2.15919859484926	1
SLC35E4	2.15919859484926	1
ZNF468	2.15919859484926	1
KIF1B	2.15919859484926	1
DNAJC11	2.15919859484926	1
HEATR5B	2.15919859484926	1
QTRT2	2.15919859484926	1
ZMYM1	2.15919859484926	1
SCRIB	2.15919859484926	1
SLC25A25	2.15919859484926	1
AMBRA1	2.15919859484926	1
SLX4	2.15919859484926	1
TAB1	2.15919859484926	1
APP	2.15919859484926	1
RAD18	2.15919859484926	1
ENGASE	2.15919859484926	1
RPS6KA5	2.18344614109593	1
PEX26	2.18344614109593	1
RHOT1	2.18957224389277	1
PSME3	2.18957224389277	1
DVL2	2.18957224389277	1
IQCB1	2.1998405793466	1
NSUN3	2.2205991395134	1
RNF111	2.2205991395134	1
TRMO	2.2205991395134	1
PEAK1	2.2205991395134	1
MSLN	2.2205991395134	1
EPCAM	2.2205991395134	1
VWA8	2.2205991395134	1
TRMT61B	2.2205991395134	1
ZNF117	2.2205991395134	1
MSRB2	2.2205991395134	1
ZNF253	2.2205991395134	1
DPY19L3	2.2205991395134	1
FOS	2.2222954301743	1
MED13L	2.23319917629303	1
DDX41	2.25230799924073	1
MAN2C1	2.25230799924073	1
ECE1	2.25873426840017	1
SSH2	2.26303440583379	1
NPAT	2.26611379876577	1
FBXO8	2.28472947693311	1
NLRP3	2.28472947693311	1
SPON2	2.28472947693311	1
SCD	2.28472947693311	1
BLM	2.28472947693311	1
GSN	2.28472947693311	1
SNTA1	2.28472947693311	1
TOMM40L	2.28472947693311	1
ZNF678	2.28472947693311	1
SLC30A6	2.28472947693311	1
CCDC88A	2.28472947693311	1
CNNM3	2.28472947693311	1
BRPF1	2.28472947693311	1
KLC4	2.28472947693311	1
DMTN	2.28472947693311	1
TNFRSF10A	2.28472947693311	1
ERCC6	2.28472947693311	1
METTL25	2.28472947693311	1
MKL2	2.28472947693311	1
CACTIN	2.28472947693311	1
DDX20	2.28472947693311	1
PPP1R3E	2.28472947693311	1
ZWILCH	2.28472947693311	1
ZFP1	2.28472947693311	1
KLHL5	2.28472947693311	1
USP36	2.31789634086831	1
SELL	2.31789634086831	1
CALU	2.33816873589457	1
CERK	2.35184367279165	1
ZNF746	2.35184367279165	1
SLC16A4	2.35184367279165	1
ZNF124	2.35184367279165	1
PRADC1	2.35184367279165	1
TSPOAP1	2.35184367279165	1
AC010618.3	2.35184367279165	1
ZNF514	2.35184367279165	1
LARS2	2.35184367279165	1
ZCCHC4	2.35184367279165	1
SLC9B2	2.35184367279165	1
FAM174A	2.35184367279165	1
KIAA1586	2.35184367279165	1
C11orf71	2.35184367279165	1
MAPK8	2.35184367279165	1
CDADC1	2.35184367279165	1
SLC38A6	2.35184367279165	1
ZNF500	2.35184367279165	1
NOD2	2.35184367279165	1
AP5S1	2.35184367279165	1
GCLC	2.35184367279165	1
HUS1	2.36564947231668	1
DEXI	2.36564947231668	1
GOLGA8A	2.37492728590469	1
KRT8	2.38660909095233	1
LPGAT1	2.38660909095233	1
LRFN4	2.38660909095233	1
RAB37	2.39366384848628	1
MEMO1	2.39366384848628	1
UNK	2.42223300068305	1
ORC2	2.42223300068305	1
UNC119	2.42223300068305	1
PPP1R9B	2.42223300068305	1
KANSL3	2.42223300068305	1
FAM50B	2.42223300068305	1
ZSCAN32	2.42223300068305	1
KRT19	2.42223300068305	1
PPP1R12B	2.42223300068305	1
AMMECR1L	2.42223300068305	1
AC012306.2	2.42223300068305	1
PECR	2.42223300068305	1
NEIL2	2.42223300068305	1
GTF3C4	2.42223300068305	1
DCAF4	2.42223300068305	1
ARSB	2.42223300068305	1
UBE2D4	2.42223300068305	1
EXD3	2.42223300068305	1
MIR9-3HG	2.42223300068305	1
FTSJ3	2.45875887670816	1
PLOD3	2.45875887670816	1
KDSR	2.49623358212682	1
EPB41	2.49623358212683	1
TCTE3	2.49623358212683	1
DEFB1	2.49623358212683	1
AC087623.3	2.49623358212683	1
CARNS1	2.49623358212683	1
BLOC1S3	2.49623358212683	1
RTL10	2.49623358212683	1
KCNA3	2.49623358212683	1
TMEM185B	2.49623358212683	1
BCL6	2.49623358212683	1
CD83	2.49623358212683	1
COQ3	2.49623358212683	1
CLP1	2.49623358212683	1
C10orf88	2.49623358212683	1
PDCD2L	2.49623358212683	1
PHLDB3	2.49623358212683	1
KIF1BP	2.49623358212683	1
SERTAD2	2.52176867423396	1
TRMT61A	2.53470772994146	1
STK19	2.53470772994146	1
FAM210B	2.54252723440076	1
AOAH	2.5742360941281	1
