	log2FoldChange	fdr
TLK2	1.18474371615386	1
TRABD2A	1.19114148735201	1
DNAJC10	1.19114148735201	1
ATP9B	1.19114148735201	1
PI4KA	1.19114148735201	1
UGGT1	1.19114148735201	1
RNF8	1.19114148735201	1
HSCB	1.19114148735201	1
EPHX2	1.19114148735201	1
AGO4	1.19114148735201	1
USF1	1.19114148735201	1
TBC1D31	1.19114148735201	1
TIGD5	1.19114148735201	1
DIP2B	1.19114148735201	1
GPR137	1.19114148735201	1
ARV1	1.19114148735201	1
EXOC8	1.19114148735201	1
SUPV3L1	1.19114148735201	1
NTHL1	1.19114148735201	1
KCTD2	1.19114148735201	1
PROSER3	1.19114148735201	1
KIAA1324	1.19114148735201	1
SLC25A33	1.19114148735201	1
PEX1	1.19114148735201	1
CD151	1.19572875684766	1
NAXE	1.20186789394507	1
PDRG1	1.20726115271528	1
ARSA	1.20726115271528	1
AHSA2	1.21267464890165	1
UBXN2A	1.22356296504438	1
NOLC1	1.22356296504438	1
KIF5C	1.22356296504438	1
GRAMD2B	1.22356296504438	1
NUP35	1.22356296504438	1
FANCF	1.22356296504438	1
TRAPPC9	1.22356296504438	1
LRRC23	1.22356296504438	1
HOOK2	1.22356296504438	1
NF2	1.22356296504438	1
SUFU	1.22356296504438	1
MARCH9	1.22356296504438	1
REPS1	1.22356296504438	1
STK19	1.22356296504438	1
MED15	1.23296166304663	1
CPSF2	1.23453408286539	1
TINF2	1.23673835379212	1
PITPNM1	1.23673835379212	1
FAM102B	1.24005108783295	1
C2orf68	1.24005108783295	1
PIKFYVE	1.24558927137439	1
LINC00869	1.25003517640558	1
EXOC4	1.25003517640558	1
PATL2	1.25003517640558	1
CENPX	1.25368295342072	1
ATPAF1	1.25672982897958	1
MFSD11	1.25672982897958	1
ACP6	1.25672982897958	1
C1orf27	1.25672982897958	1
NUP133	1.25672982897958	1
LMBR1	1.25672982897958	1
AC116407.2	1.25672982897958	1
ENGASE	1.25672982897958	1
ZNF76	1.25672982897958	1
CEBPD	1.25672982897958	1
FAM214B	1.25672982897958	1
FTSJ1	1.25672982897958	1
RBM34	1.25672982897958	1
CRELD1	1.25672982897958	1
CCDC61	1.25672982897958	1
LRSAM1	1.25672982897958	1
COQ6	1.25672982897958	1
CDYL2	1.25672982897958	1
POU2F2	1.26795708440284	1
MYLIP	1.26795708440284	1
XRCC4	1.26795708440284	1
NXPE3	1.26795708440284	1
RP9	1.26795708440284	1
CHD9	1.27021305834321	1
TAF3	1.27118098527713	1
CBWD1	1.27360364754398	1
VAMP7	1.27360364754398	1
FOXK2	1.27360364754398	1
MLLT3	1.27927239763067	1
SMU1	1.27927239763067	1
OPA1	1.29067716090292	1
DENND1C	1.29067716090292	1
POLR3E	1.29067716090292	1
ABHD13	1.29067716090292	1
RFWD2	1.29067716090292	1
AC093323.1	1.29067716090292	1
CEP89	1.29067716090292	1
MEN1	1.29067716090292	1
ERCC6	1.29067716090292	1
NRM	1.29067716090292	1
CEP162	1.29067716090292	1
GATD1	1.29067716090292	1
MAP2K4	1.29067716090292	1
ARSG	1.29067716090292	1
ARFGAP1	1.29067716090292	1
C16orf58	1.29067716090292	1
HEATR5B	1.29067716090292	1
KIF1BP	1.29067716090292	1
C12orf43	1.29067716090292	1
TBC1D14	1.29067716090292	1
NEPRO	1.30217279974075	1
UBXN11	1.30795515233476	1
MAPKAPK5-AS1	1.30795515233476	1
CKAP5	1.30795515233476	1
EZH1	1.30795515233476	1
NAPG	1.30795515233476	1
MAPK3	1.30795515233476	1
SARNP	1.30795515233476	1
TWF1	1.30795515233476	1
TWISTNB	1.31376077401596	1
MRPS5	1.31842215138583	1
BRD3	1.3254425790636	1
SERTAD1	1.3254425790636	1
ZNF493	1.3254425790636	1
CASP6	1.3254425790636	1
NMD3	1.3254425790636	1
HACD1	1.3254425790636	1
ZNF740	1.3254425790636	1
TRDMT1	1.3254425790636	1
POLR3A	1.3254425790636	1
STK3	1.3254425790636	1
RRS1	1.3254425790636	1
MSH3	1.3254425790636	1
RPUSD4	1.3254425790636	1
DENND6B	1.3254425790636	1
NDUFAF7	1.3254425790636	1
ENG	1.3254425790636	1
RPRD2	1.33721974683995	1
CSNK2A2	1.34909384712825	1
STARD3NL	1.36106648879432	1
RASA1	1.36106648879432	1
ATP10D	1.36106648879432	1
CLCN3	1.36106648879432	1
MTR	1.36106648879432	1
PRCP	1.36106648879432	1
TMEM91	1.36106648879432	1
TICAM1	1.36106648879432	1
HEMK1	1.36106648879432	1
FADS3	1.36106648879432	1
PCYOX1L	1.36106648879432	1
SEC22A	1.36106648879432	1
APOO	1.36106648879432	1
C11orf84	1.36106648879432	1
ZNF700	1.36106648879432	1
SELENOI	1.36106648879432	1
CBWD2	1.36106648879432	1
CAMSAP1	1.36106648879432	1
RALGAPA1	1.37140843301578	1
ICE1	1.37313932109489	1
GATAD2A	1.37313932109489	1
ABR	1.37921383550458	1
DDX59	1.37921383550458	1
TMEM138	1.37921383550458	1
OSER1	1.37921383550458	1
AC017002.3	1.385314035041	1
WDR45	1.39759236481943	1
ZNF335	1.39759236481943	1
GNPDA2	1.39759236481943	1
ZNF354A	1.39759236481943	1
OTUD7B	1.39759236481943	1
LRIG1	1.39759236481943	1
KCNA3	1.39759236481943	1
ZBTB21	1.39759236481943	1
LINC00954	1.39759236481943	1
METTL21A	1.39759236481943	1
ATG7	1.39759236481943	1
ATG10	1.39759236481943	1
NKRF	1.39759236481943	1
ENOX2	1.39759236481943	1
RECK	1.39759236481943	1
WDR41	1.39759236481943	1
SMPD2	1.39759236481943	1
RPS6KA4	1.39759236481943	1
HS3ST3B1	1.39759236481943	1
FCHSD1	1.39759236481943	1
QRSL1	1.39759236481943	1
GTF2IRD2	1.39759236481943	1
AP4M1	1.39759236481943	1
ZNF746	1.39759236481943	1
RNF214	1.40997608927527	1
GOLGA2	1.41353390868846	1
SCYL2	1.41620804298678	1
STX18	1.41620804298678	1
POMGNT1	1.41620804298678	1
YIPF2	1.41620804298678	1
MGAT5	1.41996017784789	1
GORASP2	1.42246703345847	1
ZFYVE16	1.4350670702381	1
CCDC159	1.4350670702381	1
WDR36	1.4350670702381	1
BTBD7	1.4350670702381	1
MBD6	1.4350670702381	1
TDP1	1.4350670702381	1
ATF7	1.4350670702381	1
ZNF623	1.4350670702381	1
IRGQ	1.4350670702381	1
HECTD3	1.4350670702381	1
SLC30A9	1.4350670702381	1
WDR53	1.4350670702381	1
TM7SF2	1.4350670702381	1
GOLPH3L	1.4350670702381	1
INTS7	1.4350670702381	1
RMND1	1.4350670702381	1
RBAK-RBAKDN	1.4350670702381	1
CDKN1A	1.45033382689141	1
GTDC1	1.4541758931858	1
WDR55	1.4541758931858	1
FAM104B	1.4541758931858	1
PHF3	1.46457106454818	1
CD2AP	1.46798169271083	1
USE1	1.46921529264994	1
RNF125	1.47354121805273	1
GRINA	1.47354121805273	1
MLXIP	1.47354121805273	1
PSMD10	1.47354121805273	1
DENND4A	1.47354121805273	1
PGLYRP2	1.47354121805273	1
AC004817.3	1.47354121805273	1
PIGM	1.47354121805273	1
LDAH	1.47354121805273	1
ZNF354B	1.47354121805273	1
C9orf64	1.47354121805273	1
AP3S2	1.47354121805273	1
ETV3	1.47354121805273	1
SLC17A5	1.47354121805273	1
RILP	1.47354121805273	1
ZNF134	1.47354121805273	1
TXNRD2	1.47354121805273	1
TMEM63B	1.47354121805273	1
MSANTD4	1.48659737087818	1
ZFHX3	1.48659737087818	1
EGR1	1.49317002480166	1
MOCS2	1.49317002480166	1
SLC25A12	1.49317002480166	1
DNTTIP1	1.49317002480166	1
DUSP28	1.49317002480166	1
FOXN3	1.49857001254426	1
ARL5A	1.50166481896712	1
TMEM156	1.50419143089292	1
PDCD6IP	1.51306958223937	1
YTHDF1	1.51306958223937	1
ITM2C	1.51306958223937	1
NOP2	1.51306958223937	1
HMGB3	1.51306958223937	1
BRPF1	1.51306958223937	1
RIC1	1.51306958223937	1
ENDOG	1.51306958223937	1
ORAOV1	1.51306958223937	1
PIP5K1C	1.51306958223937	1
NOP16	1.51306958223937	1
DOPEY1	1.51306958223937	1
ELP1	1.51306958223937	1
ATG9A	1.51306958223937	1
HEATR6	1.51306958223937	1
CPNE3	1.53099149023663	1
ZBTB37	1.533247464177	1
CDK17	1.533247464177	1
CITED4	1.533247464177	1
YKT6	1.533247464177	1
SCLT1	1.54003662983964	1
KLHL18	1.54003662983964	1
TARS	1.54344323128289	1
CEP250	1.54549105993175	1
GOLGA8A	1.54783500040005	1
AQP3	1.55371156673672	1
CD24	1.55371156673672	1
TTC32	1.55371156673672	1
EIF2B4	1.55371156673672	1
ZBTB41	1.55371156673672	1
MAP9	1.55371156673672	1
ALG1	1.55371156673672	1
SMAD5	1.55371156673672	1
S100A9	1.55371156673672	1
SGPP2	1.55371156673672	1
RAPGEF2	1.55371156673672	1
ZNF318	1.55371156673672	1
KRBOX4	1.55371156673672	1
WDR5	1.55371156673672	1
HPS6	1.55371156673672	1
MXI1	1.55371156673672	1
EEF2K	1.55371156673672	1
CCHCR1	1.55371156673672	1
JAG2	1.55371156673672	1
RAB39B	1.55371156673672	1
CHCHD3	1.56751736626175	1
SNAPC1	1.57447012690352	1
NANS	1.57447012690352	1
PPTC7	1.57865792386695	1
H2AFX	1.58345891013077	1
PCYT1A	1.59553174243134	1
PNPLA8	1.59553174243134	1
CHD7	1.59553174243134	1
COPS7B	1.59553174243134	1
GMDS	1.59553174243134	1
UBAP1	1.59553174243134	1
SEC61A2	1.59553174243134	1
ABCB10	1.59553174243134	1
BCAT1	1.59553174243134	1
CENPF	1.59553174243134	1
ZNF268	1.59553174243134	1
FCER1G	1.59553174243134	1
TRIM35	1.59553174243134	1
FAHD2B	1.59553174243134	1
RELT	1.59553174243134	1
FAM160A2	1.59553174243134	1
CWF19L1	1.59553174243134	1
P3H1	1.59553174243134	1
PEMT	1.59553174243134	1
GNPTAB	1.60617898663085	1
MBD4	1.60974560165104	1
PTPN9	1.61260525579028	1
ILF3-AS1	1.61690539322391	1
ZNF600	1.61690539322391	1
ELOVL1	1.62410089462811	1
AASDH	1.62988324722212	1
TULP4	1.62988324722212	1
ACTA2	1.63236851061172	1
WFDC2	1.63860046432323	1
API5	1.63860046432323	1
HLA-DQA2	1.63860046432323	1
TMEM71	1.63860046432323	1
MPZL3	1.63860046432323	1
GPR89A	1.63860046432323	1
UGDH	1.63860046432323	1
POLR1C	1.63860046432323	1
CRAT	1.63860046432323	1
AP006621.3	1.63860046432323	1
KANK3	1.63860046432323	1
RCC1	1.63860046432323	1
CAPRIN2	1.63860046432323	1
NGRN	1.63860046432323	1
ZNF347	1.63860046432323	1
WIZ	1.63860046432323	1
PICALM	1.64485945479491	1
CDYL	1.64737067395096	1
NOP14	1.64737067395096	1
OLFM2	1.65324724028763	1
SLC16A7	1.66062677065323	1
GTF3C2	1.66062677065323	1
ZNF75A	1.66507267568442	1
ANKRD36	1.66804424221571	1
RIPK1	1.68299458368168	1
TMEM65	1.68299458368168	1
ALDOC	1.68299458368168	1
MTO1	1.68299458368168	1
CD86	1.68299458368168	1
NUPR1	1.68299458368168	1
RLN2	1.68299458368168	1
TSC22D1	1.68299458368168	1
ZSCAN30	1.68299458368168	1
SLC35F6	1.68299458368168	1
DNAJC14	1.68299458368168	1
ARIH2OS	1.68299458368168	1
MYC	1.68299458368168	1
HAUS5	1.68299458368168	1
CEP152	1.68299458368168	1
C3orf58	1.68299458368168	1
FAM193B	1.68299458368168	1
PIGU	1.68299458368168	1
MAP3K13	1.70114193039194	1
RIC3	1.70571466018177	1
RUFY2	1.70571466018177	1
PER1	1.70571466018177	1
TIMM44	1.70571466018177	1
SLC41A1	1.70571466018177	1
NCOA6	1.70571466018177	1
OSBP	1.7133682327252	1
CCP110	1.7133682327252	1
NR4A1	1.72879827329481	1
GALNT7	1.72879827329481	1
SLC35E3	1.72879827329481	1
PAPD7	1.72879827329481	1
TYROBP	1.72879827329481	1
MUTYH	1.72879827329481	1
TOGARAM2	1.72879827329481	1
PLXND1	1.72879827329481	1
TRIM32	1.72879827329481	1
SIRT1	1.72879827329481	1
DHX37	1.72879827329481	1
KRT19	1.72879827329481	1
ZNF671	1.72879827329481	1
NUP43	1.72879827329481	1
FAM122C	1.72879827329481	1
ANGPT2	1.72879827329481	1
TBC1D22B	1.72879827329481	1
RBM4B	1.72879827329481	1
FAM241B	1.72879827329481	1
SPIN2B	1.74439512834583	1
ZNF445	1.74439512834583	1
CHPF2	1.7522572461188	1
SHC1	1.7522572461188	1
RNASEK	1.7522572461188	1
TFIP11	1.7522572461188	1
DUSP6	1.75488750216347	1
KBTBD2	1.76016244420414	1
SSH2	1.77610398807316	1
TCEA2	1.77610398807316	1
MKI67	1.77610398807316	1
PSAT1	1.77610398807316	1
PGM3	1.77610398807316	1
HS2ST1	1.77610398807316	1
CCNYL1	1.77610398807316	1
LINC00239	1.77610398807316	1
UBE2O	1.77610398807316	1
BCAT2	1.77610398807316	1
PLXNB2	1.77610398807316	1
DDX20	1.77610398807316	1
NFXL1	1.77610398807316	1
CHIC1	1.77610398807316	1
SAP130	1.77610398807316	1
TRAK1	1.77610398807316	1
NQO1	1.77610398807316	1
PTDSS2	1.77610398807316	1
AP5B1	1.77610398807316	1
POLR3H	1.77610398807316	1
DPP4	1.79546931294009	1
TSC2	1.79546931294009	1
RFC4	1.80035153431984	1
NBPF14	1.80852546576554	1
LTC4S	1.80852546576554	1
PNO1	1.82501358855411	1
TLE4	1.82501358855411	1
EGFL6	1.82501358855411	1
WBP1L	1.82501358855411	1
ATF3	1.82501358855411	1
LAYN	1.82501358855411	1
FGFR1	1.82501358855411	1
POLR3C	1.82501358855411	1
ZNF550	1.82501358855411	1
ETAA1	1.82501358855411	1
FAM221A	1.82501358855411	1
TNFAIP2	1.82501358855411	1
AOAH	1.82501358855411	1
AC079922.2	1.82501358855411	1
PLA2G12A	1.82501358855411	1
RBAK	1.82501358855411	1
WDR44	1.82501358855411	1
SNTA1	1.82501358855411	1
INAFM1	1.82501358855411	1
ATG4C	1.82501358855411	1
MDC1	1.82501358855411	1
DOPEY2	1.82501358855411	1
MFSD12	1.83499767712673	1
NUDT9	1.85010456951694	1
NXF1	1.85010456951694	1
SPTBN1	1.86099288565968	1
KLF2	1.86423489835183	1
C20orf27	1.87563966162408	1
ALAS1	1.87563966162408	1
ZDHHC4	1.87563966162408	1
LAMP3	1.87563966162408	1
RCBTB2	1.87563966162408	1
MARCH8	1.87563966162408	1
NLRP3	1.87563966162408	1
LMOD3	1.87563966162408	1
AGTPBP1	1.87563966162408	1
ALKBH1	1.87563966162408	1
TMEM104	1.87563966162408	1
NAPB	1.87563966162408	1
ZBED4	1.87563966162408	1
SSFA2	1.87563966162408	1
GSPT2	1.87563966162408	1
WRN	1.87563966162408	1
EXT2	1.87563966162408	1
CLP1	1.87563966162408	1
ZNF668	1.87563966162408	1
DHRS7B	1.87563966162408	1
MCM3AP	1.89291765305592	1
S100A13	1.90163487015703	1
B3GAT2	1.90163487015703	1
STRN3	1.90163487015703	1
ELL	1.91040507978475	1
TAZ	1.92049389740834	1
VAPB	1.92810708151822	1
PIP5K1A	1.92810708151822	1
COG3	1.92810708151822	1
RNF185	1.92810708151822	1
C20orf196	1.92810708151822	1
PTOV1	1.92810708151822	1
PRUNE1	1.92810708151822	1
FBXL4	1.92810708151822	1
UBN2	1.92810708151822	1
CRLS1	1.92810708151822	1
BCS1L	1.92810708151822	1
DAPL1	1.92810708151822	1
FICD	1.92810708151822	1
PNPO	1.92810708151822	1
ZNF865	1.92810708151822	1
DHRS3	1.92810708151822	1
NRBP2	1.92810708151822	1
ZNF34	1.92810708151822	1
ANKRD52	1.92810708151822	1
TASP1	1.92810708151822	1
SULF2	1.92810708151822	1
SBK1	1.92810708151822	1
GANAB	1.95507412911848	1
IKZF2	1.95507412911848	1
AC092683.1	1.95507412911848	1
CYSTM1	1.95507412911848	1
DYRK4	1.95507412911848	1
PNPLA6	1.96052855921059	1
TSPYL2	1.98255486554059	1
ANKRD40	1.98255486554059	1
PELI1	1.98255486554059	1
NFIA	1.98255486554059	1
GPR89B	1.98255486554059	1
TFB2M	1.98255486554059	1
HIST1H4E	1.98255486554059	1
RDH5	1.98255486554059	1
MAFF	1.98255486554059	1
MIS18A	1.98255486554059	1
OGFRL1	1.98255486554059	1
FKTN	1.98255486554059	1
ZFAND4	1.98255486554059	1
FUCA1	1.98255486554059	1
LRRC45	1.98255486554059	1
IRS2	2.00117054370794	1
SPINT2	2.01056924171019	1
SKIV2L	2.01056924171019	1
PCNT	2.01056924171019	1
STARD4	2.02002957095925	1
CRK	2.03913839390696	1
GGA3	2.03913839390696	1
FAM174A	2.03913839390696	1
MBNL3	2.03913839390696	1
ARFGEF2	2.03913839390696	1
CDKN2B	2.03913839390696	1
CENPL	2.03913839390696	1
GTSF1	2.03913839390696	1
U2AF1	2.03913839390696	1
CEP19	2.03913839390696	1
NAT6	2.03913839390696	1
AL021368.2	2.03913839390696	1
C2CD2L	2.03913839390696	1
TTBK2	2.03913839390696	1
SMN1	2.03913839390696	1
ABAT	2.06828473956648	1
SLPI	2.06828473956648	1
DDHD2	2.06828473956648	1
LTA4H	2.07418534100616	1
TRIM41	2.07813252552282	1
DLST	2.08095856960159	1
CTSL	2.08985815151482	0.579014584436744
TAOK2	2.09803208296053	1
SDE2	2.09803208296053	1
PVALB	2.09803208296053	1
PLEKHA1	2.09803208296053	1
ADRB2	2.09803208296053	1
MAP3K6	2.09803208296053	1
DVL1	2.09803208296053	1
TMEM164	2.09803208296053	1
DENND1A	2.09803208296053	1
ICK	2.09803208296053	1
XYLT1	2.09803208296053	1
ITPRIP	2.09803208296053	1
TAF4	2.09803208296053	1
FCGRT	2.09803208296053	1
AKAP8	2.1222796292072	1
MEPCE	2.12840573200404	1
HGH1	2.12840573200404	1
GABPB2	2.1327975011212	1
ZNF317	2.13867406745787	1
FOSL2	2.14383577257365	1
NBAS	2.15943262762467	1
SPATA5	2.15943262762467	1
AREG	2.15943262762467	1
MBTPS2	2.15943262762467	1
ZKSCAN8	2.15943262762467	1
AC007384.1	2.15943262762467	1
TRIM47	2.15943262762467	1
ZNF579	2.15943262762467	1
MTHFSD	2.15943262762467	1
LRRC37A2	2.15943262762467	1
TADA2A	2.15943262762467	1
SSBP3	2.19114148735201	1
RNF25	2.19114148735201	1
LRRC28	2.22356296504439	1
RETSAT	2.22356296504439	1
AAAS	2.22356296504439	1
ZNF432	2.22356296504439	1
EOGT	2.22356296504439	1
LETM2	2.22356296504439	1
CMTM8	2.22356296504439	1
ZNF839	2.22356296504439	1
PGAP3	2.22356296504439	1
ISYNA1	2.22356296504439	1
SNX30	2.22356296504439	1
TMEM19	2.22356296504439	1
ALG9	2.22356296504439	1
LINC01116	2.22356296504439	1
COX18	2.25672982897958	1
PAQR8	2.29067716090292	1
NBPF15	2.29067716090292	1
LINC00243	2.29067716090292	1
SLC40A1	2.29067716090292	1
IL18BP	2.29067716090292	1
DPH2	2.29067716090292	1
ZNF551	2.29067716090292	1
ZNF251	2.29067716090292	1
TGIF2	2.29067716090292	1
ZNF184	2.29067716090292	1
MSTO1	2.29067716090292	1
HPSE	2.29067716090292	1
MT1G	2.31376077401596	1
SOCS2	2.3254425790636	1
LDLRAP1	2.36106648879432	1
CCDC74A	2.36106648879432	1
TRAV8-2	2.36106648879432	1
TRIM46	2.36106648879432	1
CEP68	2.36106648879432	1
SLC35F5	2.36106648879432	1
IL11RA	2.36106648879432	1
GGT7	2.36106648879432	1
KLHL26	2.36106648879432	1
HIC2	2.36106648879432	1
C20orf204	2.36106648879432	1
PEX5	2.36106648879432	1
ELL2	2.36106648879432	1
COL6A3	2.39759236481943	1
APOBEC3D	2.39759236481943	1
TRAPPC11	2.41996017784789	1
ADNP2	2.41996017784789	1
RPP21	2.4350670702381	1
SV2A	2.4350670702381	1
ZFP82	2.4350670702381	1
PARP3	2.4350670702381	1
NSMF	2.4350670702381	1
ASRGL1	2.4350670702381	1
LIPE	2.4350670702381	1
LIN54	2.4350670702381	1
CTHRC1	2.4350670702381	1
MSANTD2	2.4350670702381	1
LINC00944	2.4350670702381	1
BORA	2.4350670702381	1
BBS2	2.4350670702381	1
CLDN7	2.4350670702381	1
ITGA3	2.4350670702381	1
ALCAM	2.4350670702381	1
CRIP2	2.46060216234524	1
ZSCAN29	2.46060216234524	1
TSPOAP1	2.46060216234524	1
DSE	2.47354121805273	1
QPCT	2.47354121805273	1
BACH1	2.51306958223937	1
PSD	2.51306958223937	1
CH17-340M24.3	2.51306958223937	1
C11orf24	2.51306958223937	1
PER3	2.51306958223937	1
NRROS	2.51306958223937	1
FAM213A	2.51306958223937	1
CENPN	2.51306958223937	1
C22orf46	2.54549105993175	1
CLDN3	2.55371156673672	1
NUDT15	2.55371156673672	1
GANC	2.55371156673672	1
ORC2	2.56751736626175	1
TPD52	2.59553174243134	1
TPX2	2.59553174243134	1
AL158152.1	2.59553174243134	1
C10orf128	2.59553174243134	1
ACAD10	2.59553174243134	1
STXBP4	2.59553174243134	1
CCDC88A	2.59553174243134	1
LSM11	2.59553174243134	1
CCDC86	2.59553174243134	1
C11orf80	2.59553174243134	1
C10orf88	2.59553174243134	1
HOMEZ	2.59553174243134	1
MIR4458HG	2.59553174243134	1
APTX	2.62410089462811	1
C21orf58	2.62410089462811	1
FUT10	2.62410089462811	1
TRAV17	2.62410089462811	1
GRAMD4	2.63860046432323	1
DIAPH2	2.65324724028763	1
PXMP4	2.68299458368168	1
CARMIL1	2.68299458368168	1
KRT8	2.68299458368168	1
TRIT1	2.68299458368168	1
OBSCN	2.68299458368168	1
SESTD1	2.68299458368168	1
LRP2BP	2.68299458368168	1
IQCE	2.68299458368168	1
CFP	2.68299458368168	1
B4GAT1	2.68299458368168	1
AGAP5	2.68299458368168	1
BTBD11	2.68299458368168	1
ZNF10	2.68299458368168	1
PLEKHG3	2.68299458368168	1
SLC25A29	2.68299458368168	1
SULT1A1	2.68299458368168	1
SYCE1L	2.68299458368168	1
RAI1	2.68299458368168	1
RPTOR	2.68299458368168	1
PSTPIP2	2.68299458368168	1
BCAM	2.68299458368168	1
EPS8L1	2.68299458368168	1
CD83	2.7133682327252	1
JAZF1	2.7195204597068	1
CEACAM1	2.7195204597068	1
ATP1B1	2.72879827329481	1
C12orf29	2.72879827329481	1
STX2	2.75699516512546	1
BCAS4	2.77610398807316	1
TPRG1	2.77610398807316	1
UBQLN4	2.77610398807316	1
GSTZ1	2.77610398807316	1
CD300A	2.77610398807316	1
CA11	2.77610398807316	1
DRAXIN	2.77610398807316	1
PUS7	2.77610398807316	1
AC103724.4	2.77610398807316	1
NUBPL	2.77610398807316	1
PPP1R13B	2.77610398807316	1
IFNGR2	2.77610398807316	1
SETMAR	2.77610398807316	1
DSP	2.77610398807316	1
LMTK2	2.77610398807316	1
RRAS2	2.77610398807316	1
UNC119B	2.77610398807316	1
CACNB1	2.77610398807316	1
TTLL1	2.77610398807316	1
RACGAP1	2.80852546576554	1
PRKCZ	2.80852546576554	1
MIOS	2.82501358855411	1
GMEB2	2.82501358855411	1
SESN2	2.87563966162408	1
TSGA10	2.87563966162408	1
HES6	2.87563966162408	1
SLC22A5	2.87563966162408	1
ATAT1	2.87563966162408	1
KRBA1	2.87563966162408	1
AL359513.1	2.87563966162408	1
CEP170B	2.87563966162408	1
KIAA0895L	2.87563966162408	1
ZNF792	2.87563966162408	1
ZSCAN5A	2.87563966162408	1
CAMKMT	2.87563966162408	1
LARS2	2.87563966162408	1
DONSON	2.87563966162408	1
HLA-DRB5	2.92810708151821	1
ZNF548	2.94602898951548	1
C1QC	2.98255486554059	1
TNFRSF12A	2.98255486554059	1
DUSP3	2.98255486554059	1
SAA1	2.98255486554059	1
LINC01772	2.98255486554059	1
SLC30A1	2.98255486554059	1
CENPE	2.98255486554059	1
SLC25A4	2.98255486554059	1
PLCE1	2.98255486554059	1
TMEM267	3.05072636818217	1
SMURF1	3.09803208296053	1
AC087623.3	3.09803208296053	1
CCNB1	3.09803208296053	1
USP35	3.09803208296053	1
TTC12	3.09803208296053	1
EXD2	3.09803208296053	1
CKB	3.09803208296053	1
LINC02256	3.09803208296053	1
SLC25A35	3.09803208296053	1
AC142472.1	3.09803208296053	1
AC011511.1	3.09803208296053	1
CENPW	3.09803208296053	1
IGFBP2	3.13867406745787	1
NEURL4	3.15943262762467	1
NECAB3	3.15943262762467	1
PLEKHG2	3.15943262762467	1
GNAQ	3.15943262762467	1
RSPH3	3.1804942431525	1
ZNF85	3.22356296504439	1
GPR174	3.22356296504439	1
DEFB1	3.22356296504439	1
AC137767.1	3.22356296504439	1
AC132872.1	3.22356296504439	1
GSAP	3.22356296504439	1
EPCAM	3.22356296504439	1
SLC29A1	3.22356296504439	1
MACROD1	3.22356296504439	1
SPON1	3.22356296504439	1
AL391121.1	3.22356296504439	1
PPFIBP1	3.22356296504439	1
TSIX	3.25003517640558	1
PTGER2	3.36106648879432	1
DCUN1D2	3.36106648879432	1
PRELID2	3.36106648879432	1
PXYLP1	3.36106648879432	1
AC006480.2	3.36106648879432	1
ASS1	3.36106648879432	1
THY1	3.36106648879432	1
DHX32	3.36106648879432	1
DUOX1	3.36106648879432	1
THRA	3.36106648879432	1
SPACA6	3.36106648879432	1
FOLR1	3.36106648879432	1
ZHX3	3.36106648879432	1
ZSCAN18	3.4350670702381	1
ELF3	3.51306958223937	1
TPM2	3.51306958223937	1
RNF215	3.51306958223937	1
CHML	3.51306958223937	1
MSR1	3.51306958223937	1
RASA4	3.51306958223937	1
DDX47	3.51306958223937	1
ANO10	3.51306958223937	1
PGBD4	3.51306958223937	1
RWDD3	3.51306958223937	1
KIAA0391	3.51306958223937	1
ZHX2	3.56751736626174	1
NME4	3.68299458368168	1
EFCAB2	3.68299458368168	1
BX284668.6	3.68299458368168	1
ASPM	3.68299458368168	1
PLXNB1	3.68299458368168	1
MBLAC2	3.68299458368168	1
AC074183.1	3.68299458368168	1
LINC01006	3.68299458368168	1
TCEAL9	3.68299458368168	1
RNF122	3.68299458368168	1
NPR2	3.68299458368168	1
ME3	3.68299458368168	1
GAS6	3.68299458368168	1
MAP3K9	3.68299458368168	1
TNNT1	3.68299458368168	1
BCL9	3.68299458368168	1
SWT1	3.68299458368168	1
MFSD4A	3.68299458368168	1
C19orf33	3.68299458368168	1
GALNT3	3.68299458368168	1
ACTR3B	3.68299458368168	1
PLAU	3.68299458368168	1
SSPN	3.68299458368168	1
NDN	3.68299458368168	1
DHRS11	3.68299458368168	1
ALS2	3.68299458368168	1
TLR3	3.68299458368168	1
COL3A1	3.87563966162408	1
LAMA5	3.87563966162408	1
CEP70	3.87563966162408	1
CACFD1	3.87563966162408	1
TSPAN4	3.87563966162408	1
HHEX	3.87563966162408	1
TMEM97	3.87563966162408	1
HIST1H2AE	3.87563966162408	1
INCENP	3.87563966162408	1
ERI2	3.87563966162408	1
AL357054.4	3.98255486554059	1
S100A14	4.09803208296053	1
TFEC	4.09803208296053	1
CCDC153	4.09803208296053	1
MMP2	4.09803208296053	1
LUM	4.09803208296053	1
AC008074.3	4.09803208296053	1
STX3	4.09803208296053	1
TRAV9-2	4.09803208296053	1
ZNF485	4.09803208296053	1
PTPRF	4.09803208296053	1
NNMT	4.09803208296053	1
WDR90	4.09803208296053	1
P3H4	4.09803208296053	1
SLC34A2	4.09803208296053	1
TRIO	4.09803208296053	1
NPM2	4.09803208296053	1
AMDHD1	4.09803208296053	1
DBF4B	4.09803208296053	1
COL1A2	4.14694168344147	1
TRBV18	4.22356296504439	1
COPZ2	4.22356296504439	1
HIST2H2BE	4.22356296504439	1
COL1A1	4.32042450429698	1
ADIRF	4.36106648879432	1
CALD1	4.36106648879432	1
PMP22	4.36106648879432	1
